direction,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,holding_mins,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_delta_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_total_pnl,opt_breakeven_dS,opt_lot_size
long,2017-01-05 10:10:00+05:30,2017-01-05 11:30:00+05:30,8242.15,8256.676833131483,8233.648985181313,8256.676833131483,True,14.53,19.75,2.7,TRAIL_SL,80,14.5268,0.2,0.208716,0.0006,-10.53,2.9623,4.1151,-2.2464,0.0,0.7159,0.7159,46.54,50.0,-3.46,11.0489,65
long,2017-01-06 09:45:00+05:30,2017-01-06 10:35:00+05:30,8292.45,8283.267233684379,8283.267233684379,8283.267233684379,False,-9.18,14.05,15.4,STOP_LOSS,50,-9.1828,0.2,0.19449,0.0006,-10.53,-1.8138,1.6443,-1.404,0.0,-3.2178,-3.2178,-209.16,50.0,-259.16,6.9476,65
short,2017-01-09 09:45:00+05:30,2017-01-09 14:05:00+05:30,8244.85,8252.646760630196,8252.646760630196,8252.646760630196,False,-7.8,16.85,9.65,STOP_LOSS,260,7.7968,-0.2,-0.195322,0.0006,-10.53,-1.5429,1.1854,-7.3008,0.0,-8.8437,-8.8437,-574.84,50.0,-624.84,-34.6981,65
long,2017-01-10 10:15:00+05:30,2017-01-10 13:50:00+05:30,8270.1,8284.219457002422,8261.955477379024,8284.219457002422,True,14.12,19.4,6.3,TRAIL_SL,215,14.1195,0.2,0.208472,0.0006,-10.53,2.8777,3.8875,-6.0372,0.0,-3.1595,-3.1595,-205.37,50.0,-255.37,28.9305,65
long,2017-01-11 10:15:00+05:30,2017-01-11 13:15:00+05:30,8337.85,8364.10827481467,8330.48487692467,8364.10827481467,True,26.26,29.85,6.9,TRAIL_SL,180,26.2583,0.2,0.215755,0.0006,-10.53,5.4378,13.4452,-5.0544,0.0,0.3834,0.3834,24.92,50.0,-25.08,24.3804,65
long,2017-01-11 14:50:00+05:30,2017-01-11 15:15:00+05:30,8378.35,8379.25,8372.473113525684,8372.473113525684,False,0.9,10.45,1.05,SOFT_EOD_EXIT,25,0.9,0.2,0.20054,0.0006,-10.53,0.1802,0.0158,-0.702,0.0,-0.5218,-0.5218,-33.92,50.0,-83.92,3.4917,65
long,2017-01-12 10:25:00+05:30,2017-01-12 15:15:00+05:30,8398.35,8408.7,8388.41488547242,8388.41488547242,False,10.35,15.95,10.45,SOFT_EOD_EXIT,290,10.35,0.2,0.20621,0.0006,-10.53,2.0989,2.0889,-8.1432,0.0,-6.0443,-6.0443,-392.88,50.0,-442.88,38.4934,65
short,2017-01-20 10:05:00+05:30,2017-01-20 13:05:00+05:30,8411.6,8375.624481714369,8416.680975811496,8375.624481714369,True,35.98,42.85,6.3,TRAIL_SL,180,-35.9755,-0.2,-0.221585,0.0006,-10.53,7.5445,25.2376,-5.0544,0.0,2.4901,2.4901,161.86,50.0,111.86,-24.3804,65
short,2017-01-20 14:45:00+05:30,2017-01-20 15:15:00+05:30,8352.5,8348.25,8357.509162657889,8357.509162657889,False,4.25,9.4,6.65,SOFT_EOD_EXIT,30,-4.25,-0.2,-0.20255,0.0006,-10.53,0.8549,0.3522,-0.8424,0.0,0.0125,0.0125,0.81,50.0,-49.19,-4.1857,65
long,2017-01-25 10:10:00+05:30,2017-01-25 12:20:00+05:30,8507.55,8526.961993187126,8498.436753939195,8526.961993187126,True,19.41,23.4,0.7,TRAIL_SL,130,19.412,0.2,0.211647,0.0006,-10.53,3.9841,7.3481,-3.6504,0.0,0.3337,0.3337,21.69,50.0,-28.31,17.7779,65
short,2017-01-30 10:00:00+05:30,2017-01-30 11:45:00+05:30,8633.15,8640.350366728524,8640.350366728524,8640.350366728524,False,-7.2,8.65,8.0,STOP_LOSS,105,7.2004,-0.2,-0.19568,0.0006,-10.53,-1.4261,1.011,-2.9484,0.0,-4.3745,-4.3745,-284.34,50.0,-334.34,-14.4297,65
short,2017-01-31 09:50:00+05:30,2017-01-31 10:05:00+05:30,8599.05,8607.094225910765,8607.094225910765,8607.094225910765,False,-8.04,1.0,10.65,STOP_LOSS,15,8.0442,-0.2,-0.195173,0.0006,-10.53,-1.5914,1.2618,-0.4212,0.0,-2.0126,-2.0126,-130.82,50.0,-180.82,-2.0994,65
short,2017-01-31 10:10:00+05:30,2017-01-31 11:50:00+05:30,8604.2,8580.501272579686,8611.45381997506,8580.501272579686,True,23.7,31.3,0.1,TRAIL_SL,100,-23.6987,-0.2,-0.214219,0.0006,-10.53,4.8914,10.9518,-2.808,0.0,2.0834,2.0834,135.42,50.0,85.42,-13.7562,65
short,2017-02-01 09:40:00+05:30,2017-02-01 11:20:00+05:30,8564.95,8572.454943993744,8572.454943993744,8572.454943993744,False,-7.5,27.15,8.5,STOP_LOSS,100,7.5049,-0.2,-0.195497,0.0006,-10.53,-1.4858,1.0983,-2.808,0.0,-4.2938,-4.2938,-279.1,50.0,-329.1,-13.7562,65
long,2017-02-02 09:35:00+05:30,2017-02-02 11:40:00+05:30,8706.0,8691.711566387556,8691.711566387556,8691.711566387556,False,-14.29,20.95,19.65,STOP_LOSS,125,-14.2884,0.2,0.191427,0.0006,-10.53,-2.8026,3.9811,-3.51,0.0,-6.3126,-6.3126,-410.32,50.0,-460.32,17.1108,65
long,2017-02-06 10:10:00+05:30,2017-02-06 13:10:00+05:30,8793.85,8810.165145072864,8783.429241539117,8810.165145072864,True,16.32,20.15,0.7,TRAIL_SL,180,16.3151,0.2,0.209789,0.0006,-10.53,3.3349,5.1906,-5.0544,0.0,-1.7195,-1.7195,-111.77,50.0,-161.77,24.3804,65
short,2017-02-08 14:50:00+05:30,2017-02-08 15:00:00+05:30,8746.65,8754.98930722116,8754.98930722116,8754.98930722116,False,-8.34,8.8,10.7,STOP_LOSS,10,8.3393,-0.2,-0.194996,0.0006,-10.53,-1.6491,1.3561,-0.2808,0.0,-1.9299,-1.9299,-125.44,50.0,-175.44,-1.4011,65
long,2017-02-09 09:50:00+05:30,2017-02-09 10:05:00+05:30,8805.6,8793.66166241732,8793.66166241732,8793.66166241732,False,-11.94,0.85,16.55,STOP_LOSS,15,-11.9383,0.2,0.192837,0.0006,-10.53,-2.3492,2.7792,-0.4212,0.0,-2.7704,-2.7704,-180.08,50.0,-230.08,2.0994,65
long,2017-02-10 09:55:00+05:30,2017-02-10 13:40:00+05:30,8794.0,8782.766727353737,8782.766727353737,8782.766727353737,False,-11.23,11.95,22.8,STOP_LOSS,225,-11.2333,0.2,0.19326,0.0006,-10.53,-2.2126,2.4606,-6.318,0.0,-8.5306,-8.5306,-554.49,50.0,-604.49,30.2201,65
long,2017-02-17 09:40:00+05:30,2017-02-17 11:25:00+05:30,8815.3,8831.63342359699,8795.27282720261,8831.63342359699,True,16.33,22.35,10.55,TRAIL_SL,105,16.3334,0.2,0.2098,0.0006,-10.53,3.3387,5.2022,-2.9484,0.0,0.3903,0.3903,25.37,50.0,-24.63,14.4297,65
long,2017-02-20 14:35:00+05:30,2017-02-20 15:15:00+05:30,8861.25,8871.3,8854.951679595843,8854.951679595843,False,10.05,10.05,3.6,SOFT_EOD_EXIT,40,10.05,0.2,0.20603,0.0006,-10.53,2.0373,1.9695,-1.1232,0.0,0.9141,0.9141,59.41,50.0,9.41,5.5695,65
long,2017-02-22 09:45:00+05:30,2017-02-22 11:15:00+05:30,8925.7,8941.534061783606,8914.719719789091,8941.534061783606,True,15.83,20.8,4.9,TRAIL_SL,90,15.8341,0.2,0.2095,0.0006,-10.53,3.2345,4.889,-2.5272,0.0,0.7073,0.7073,45.97,50.0,-4.03,12.4052,65
long,2017-02-23 09:45:00+05:30,2017-02-23 11:40:00+05:30,8945.9,8960.988240093171,8934.583873673437,8960.988240093171,True,15.09,19.15,6.6,TRAIL_SL,115,15.0882,0.2,0.209053,0.0006,-10.53,3.0791,4.4393,-3.2292,0.0,-0.1501,-0.1501,-9.76,50.0,-59.76,15.7728,65
short,2017-02-27 09:30:00+05:30,2017-02-27 15:10:00+05:30,8943.75,8893.875068078383,8952.474618822735,8893.875068078383,True,49.87,54.45,7.8,TRAIL_SL,340,-49.8749,-0.2,-0.229925,0.0006,-10.53,10.6466,48.5064,-9.5472,0.0,1.0994,1.0994,71.46,50.0,21.46,-44.7343,65
short,2017-02-28 09:35:00+05:30,2017-02-28 09:55:00+05:30,8899.95,8906.679475600456,8906.679475600456,8906.679475600456,False,-6.73,5.95,10.25,STOP_LOSS,20,6.7295,-0.2,-0.195962,0.0006,-10.53,-1.3337,0.8831,-0.5616,0.0,-1.8953,-1.8953,-123.19,50.0,-173.19,-2.7963,65
long,2017-03-02 10:20:00+05:30,2017-03-02 11:45:00+05:30,8981.3,8972.641778296715,8972.641778296715,8972.641778296715,False,-8.66,11.05,12.05,STOP_LOSS,85,-8.6582,0.2,0.194805,0.0006,-10.53,-1.7114,1.4618,-2.3868,0.0,-4.0982,-4.0982,-266.38,50.0,-316.38,11.7277,65
short,2017-03-03 10:20:00+05:30,2017-03-03 14:10:00+05:30,8875.5,8883.117310237069,8883.117310237069,8883.117310237069,False,-7.62,15.2,10.0,STOP_LOSS,230,7.6173,-0.2,-0.19543,0.0006,-10.53,-1.5078,1.1315,-6.4584,0.0,-7.9662,-7.9662,-517.8,50.0,-567.8,-30.8632,65
long,2017-03-10 09:35:00+05:30,2017-03-10 11:25:00+05:30,8947.7,8934.825859340475,8934.825859340475,8934.825859340475,False,-12.87,8.0,13.2,STOP_LOSS,110,-12.8741,0.2,0.192276,0.0006,-10.53,-2.5301,3.232,-3.0888,0.0,-5.6189,-5.6189,-365.23,50.0,-415.23,15.1019,65
short,2017-03-10 14:30:00+05:30,2017-03-10 14:50:00+05:30,8918.1,8923.837618282416,8923.837618282416,8923.837618282416,False,-5.74,0.5,8.95,STOP_LOSS,20,5.7376,-0.2,-0.196557,0.0006,-10.53,-1.1386,0.6419,-0.5616,0.0,-1.7002,-1.7002,-110.52,50.0,-160.52,-2.7963,65
long,2017-03-16 10:10:00+05:30,2017-03-16 11:40:00+05:30,9141.55,9131.754224502065,9131.754224502065,9131.754224502065,False,-9.8,4.2,11.6,STOP_LOSS,90,-9.7958,0.2,0.194123,0.0006,-10.53,-1.9332,1.8712,-2.5272,0.0,-4.4604,-4.4604,-289.93,50.0,-339.93,12.4052,65
long,2017-03-17 10:10:00+05:30,2017-03-17 10:40:00+05:30,9175.85,9166.309637603848,9166.309637603848,9166.309637603848,False,-9.54,1.5,12.7,STOP_LOSS,30,-9.5404,0.2,0.194276,0.0006,-10.53,-1.8835,1.7749,-0.8424,0.0,-2.7259,-2.7259,-177.18,50.0,-227.18,4.1857,65
short,2017-03-20 09:55:00+05:30,2017-03-20 15:15:00+05:30,9136.8,9126.2,9142.087406599645,9142.087406599645,False,10.6,20.45,0.05,SOFT_EOD_EXIT,320,-10.6,-0.2,-0.20636,0.0006,-10.53,2.1503,2.191,-8.9856,0.0,-6.8353,-6.8353,-444.29,50.0,-494.29,-42.2504,65
long,2017-03-29 09:35:00+05:30,2017-03-29 12:00:00+05:30,9110.3,9133.31758080007,9100.888855553925,9133.31758080007,True,23.02,25.7,0.4,TRAIL_SL,145,23.0176,0.2,0.213811,0.0006,-10.53,4.7466,10.3313,-4.0716,0.0,0.675,0.675,43.87,50.0,-6.13,19.7716,65
long,2017-03-30 10:20:00+05:30,2017-03-30 10:55:00+05:30,9165.1,9158.965183557166,9158.965183557166,9158.965183557166,False,-6.13,0.3,7.45,STOP_LOSS,35,-6.1348,0.2,0.196319,0.0006,-10.53,-1.2168,0.7339,-0.9828,0.0,-2.1996,-2.1996,-142.97,50.0,-192.97,4.8783,65
long,2017-03-31 14:45:00+05:30,2017-03-31 15:05:00+05:30,9184.15,9175.00962108138,9175.00962108138,9175.00962108138,False,-9.14,6.1,16.85,STOP_LOSS,20,-9.1404,0.2,0.194516,0.0006,-10.53,-1.8055,1.6292,-0.5616,0.0,-2.3671,-2.3671,-153.86,50.0,-203.86,2.7963,65
long,2017-04-03 10:15:00+05:30,2017-04-03 13:45:00+05:30,9200.4,9221.47985338079,9191.945518506607,9221.47985338079,True,21.08,24.1,2.05,TRAIL_SL,210,21.0799,0.2,0.212648,0.0006,-10.53,4.3359,8.665,-5.8968,0.0,-1.5609,-1.5609,-101.46,50.0,-151.46,28.284,65
short,2017-04-06 09:45:00+05:30,2017-04-06 14:40:00+05:30,9244.5,9251.012284240627,9251.012284240627,9251.012284240627,False,-6.51,25.45,11.4,STOP_LOSS,295,6.5123,-0.2,-0.196093,0.0006,-10.53,-1.291,0.827,-8.2836,0.0,-9.5746,-9.5746,-622.35,50.0,-672.35,-39.1222,65
short,2017-04-10 09:30:00+05:30,2017-04-10 10:00:00+05:30,9207.4,9215.119808795072,9215.119808795072,9215.119808795072,False,-7.72,16.2,8.45,STOP_LOSS,30,7.7198,-0.2,-0.195368,0.0006,-10.53,-1.5279,1.1621,-0.8424,0.0,-2.3703,-2.3703,-154.07,50.0,-204.07,-4.1857,65
short,2017-04-17 09:55:00+05:30,2017-04-17 10:15:00+05:30,9137.25,9144.288650194718,9144.288650194718,9144.288650194718,False,-7.04,4.7,9.85,STOP_LOSS,20,7.0387,-0.2,-0.195777,0.0006,-10.53,-1.3944,0.9661,-0.5616,0.0,-1.956,-1.956,-127.14,50.0,-177.14,-2.7963,65
short,2017-04-19 09:30:00+05:30,2017-04-19 14:45:00+05:30,9108.25,9083.783173826,9118.609283196753,9083.783173826,True,24.47,32.95,6.9,TRAIL_SL,315,-24.4668,-0.2,-0.21468,0.0006,-10.53,5.055,11.6732,-8.8452,0.0,-3.7902,-3.7902,-246.36,50.0,-296.36,-41.6268,65
long,2017-04-21 10:05:00+05:30,2017-04-21 12:10:00+05:30,9158.5,9148.87124487259,9148.87124487259,9148.87124487259,False,-9.63,2.45,15.1,STOP_LOSS,125,-9.6288,0.2,0.194223,0.0006,-10.53,-1.9007,1.8079,-3.51,0.0,-5.4107,-5.4107,-351.7,50.0,-401.7,17.1108,65
long,2017-04-24 10:25:00+05:30,2017-04-24 12:10:00+05:30,9157.2,9176.204471159679,9149.138381065302,9176.204471159679,True,19.0,24.55,3.4,TRAIL_SL,105,19.0045,0.2,0.211403,0.0006,-10.53,3.8984,7.0428,-2.9484,0.0,0.95,0.95,61.75,50.0,11.75,14.4297,65
long,2017-04-25 10:25:00+05:30,2017-04-25 11:40:00+05:30,9257.9,9273.6900506633,9249.962877242164,9273.6900506633,True,15.79,19.05,1.15,TRAIL_SL,75,15.7901,0.2,0.209474,0.0006,-10.53,3.2253,4.8619,-2.106,0.0,1.1193,1.1193,72.76,50.0,22.76,10.3687,65
short,2017-04-26 14:50:00+05:30,2017-04-26 15:00:00+05:30,9324.85,9334.072013497083,9334.072013497083,9334.072013497083,False,-9.22,0.3,23.65,STOP_LOSS,10,9.222,-0.2,-0.194467,0.0006,-10.53,-1.8214,1.6584,-0.2808,0.0,-2.1022,-2.1022,-136.65,50.0,-186.65,-1.4011,65
short,2017-04-28 10:25:00+05:30,2017-04-28 13:35:00+05:30,9304.35,9309.970437225638,9309.970437225638,9309.970437225638,False,-5.62,21.85,13.75,STOP_LOSS,190,5.6204,-0.2,-0.196628,0.0006,-10.53,-1.1156,0.616,-5.3352,0.0,-6.4508,-6.4508,-419.3,50.0,-469.3,-25.6863,65
long,2017-05-02 10:15:00+05:30,2017-05-02 10:30:00+05:30,9340.95,9332.9737205801,9332.9737205801,9332.9737205801,False,-7.98,0.0,9.3,STOP_LOSS,15,-7.9763,0.2,0.195214,0.0006,-10.53,-1.5781,1.2406,-0.4212,0.0,-1.9993,-1.9993,-129.95,50.0,-179.95,2.0994,65
long,2017-05-03 09:40:00+05:30,2017-05-03 11:15:00+05:30,9326.35,9316.11286974779,9316.11286974779,9316.11286974779,False,-10.24,6.85,13.15,STOP_LOSS,95,-10.2371,0.2,0.193858,0.0006,-10.53,-2.0191,2.0436,-2.6676,0.0,-4.6867,-4.6867,-304.64,50.0,-354.64,13.0813,65
long,2017-05-04 10:05:00+05:30,2017-05-04 11:55:00+05:30,9345.6,9336.005583597384,9336.005583597384,9336.005583597384,False,-9.59,6.25,11.4,STOP_LOSS,110,-9.5944,0.2,0.194243,0.0006,-10.53,-1.894,1.795,-3.0888,0.0,-4.9828,-4.9828,-323.88,50.0,-373.88,15.1019,65
long,2017-05-04 14:30:00+05:30,2017-05-04 15:15:00+05:30,9356.45,9362.25,9348.153519014988,9348.153519014988,False,5.8,6.0,9.6,SOFT_EOD_EXIT,45,5.8,0.2,0.20348,0.0006,-10.53,1.1691,0.656,-1.2636,0.0,-0.0945,-0.0945,-6.14,50.0,-56.14,6.2592,65
short,2017-05-05 10:05:00+05:30,2017-05-05 12:05:00+05:30,9324.25,9295.86025731101,9330.655965849845,9295.86025731101,True,28.39,41.55,3.75,TRAIL_SL,120,-28.3897,-0.2,-0.217034,0.0006,-10.53,5.8956,15.7166,-3.3696,0.0,2.526,2.526,164.19,50.0,114.19,-16.4425,65
long,2017-05-11 09:45:00+05:30,2017-05-11 11:40:00+05:30,9428.9,9446.031376590921,9419.556900757927,9446.031376590921,True,17.13,21.4,0.1,TRAIL_SL,115,17.1314,0.2,0.210279,0.0006,-10.53,3.5055,5.7229,-3.2292,0.0,0.2763,0.2763,17.96,50.0,-32.04,15.7728,65
short,2017-05-12 10:00:00+05:30,2017-05-12 15:15:00+05:30,9401.4,9403.05,9409.23341501427,9409.23341501427,False,-1.65,28.8,7.5,SOFT_EOD_EXIT,315,1.65,-0.2,-0.19901,0.0006,-10.53,-0.3293,0.0531,-8.8452,0.0,-9.1745,-9.1745,-596.34,50.0,-646.34,-41.6268,65
long,2017-05-16 10:00:00+05:30,2017-05-16 10:35:00+05:30,9477.65,9469.164232310743,9469.164232310743,9469.164232310743,False,-8.49,1.1,11.45,STOP_LOSS,35,-8.4858,0.2,0.194909,0.0006,-10.53,-1.6777,1.4042,-0.9828,0.0,-2.6605,-2.6605,-172.93,50.0,-222.93,4.8783,65
long,2017-05-16 14:45:00+05:30,2017-05-16 15:15:00+05:30,9505.95,9510.95,9498.138551811851,9498.138551811851,False,5.0,9.5,4.15,SOFT_EOD_EXIT,30,5.0,0.2,0.203,0.0006,-10.53,1.0067,0.4875,-0.8424,0.0,0.1643,0.1643,10.68,50.0,-39.32,4.1857,65
short,2017-05-23 10:05:00+05:30,2017-05-23 13:00:00+05:30,9394.95,9404.471531879539,9404.471531879539,9404.471531879539,False,-9.52,15.3,17.3,STOP_LOSS,175,9.5215,-0.2,-0.194287,0.0006,-10.53,-1.8798,1.7679,-4.914,0.0,-6.7938,-6.7938,-441.6,50.0,-491.6,-23.7256,65
short,2017-05-24 14:30:00+05:30,2017-05-24 15:15:00+05:30,9363.3,9361.35,9371.828648287974,9371.828648287974,False,1.95,21.4,3.25,SOFT_EOD_EXIT,45,-1.95,-0.2,-0.20117,0.0006,-10.53,0.391,0.0741,-1.2636,0.0,-0.8726,-0.8726,-56.72,50.0,-106.72,-6.2592,65
long,2017-05-26 10:25:00+05:30,2017-05-26 11:50:00+05:30,9539.75,9560.752244067688,9528.179593042656,9560.752244067688,True,21.0,29.2,1.75,TRAIL_SL,85,21.0022,0.2,0.212601,0.0006,-10.53,4.3195,8.6013,-2.3868,0.0,1.9327,1.9327,125.63,50.0,75.63,11.7277,65
long,2017-05-29 09:35:00+05:30,2017-05-29 10:10:00+05:30,9596.55,9578.011863323423,9578.011863323423,9578.011863323423,False,-18.54,25.6,32.85,STOP_LOSS,35,-18.5381,0.2,0.188877,0.0006,-10.53,-3.6148,6.7014,-0.9828,0.0,-4.5976,-4.5976,-298.85,50.0,-348.85,4.8783,65
long,2017-05-29 14:30:00+05:30,2017-05-29 15:00:00+05:30,9621.95,9610.61197731529,9610.61197731529,9610.61197731529,False,-11.34,3.05,25.65,STOP_LOSS,30,-11.338,0.2,0.193197,0.0006,-10.53,-2.2329,2.5067,-0.8424,0.0,-3.0753,-3.0753,-199.89,50.0,-249.89,4.1857,65
short,2017-06-01 09:35:00+05:30,2017-06-01 10:25:00+05:30,9618.85,9626.92683173892,9626.92683173892,9626.92683173892,False,-8.08,8.8,15.75,STOP_LOSS,50,8.0768,-0.2,-0.195154,0.0006,-10.53,-1.5978,1.2721,-1.404,0.0,-3.0018,-3.0018,-195.11,50.0,-245.11,-6.9476,65
long,2017-06-02 09:45:00+05:30,2017-06-02 15:15:00+05:30,9644.35,9654.45,9631.030216586903,9631.030216586903,False,10.1,17.85,6.7,SOFT_EOD_EXIT,330,10.1,0.2,0.20606,0.0006,-10.53,2.0475,1.9892,-9.2664,0.0,-7.2189,-7.2189,-469.23,50.0,-519.23,43.4944,65
short,2017-06-09 09:30:00+05:30,2017-06-09 14:15:00+05:30,9637.5,9645.118832494405,9645.118832494405,9645.118832494405,False,-7.62,29.2,10.5,STOP_LOSS,285,7.6188,-0.2,-0.195429,0.0006,-10.53,-1.5081,1.1319,-8.0028,0.0,-9.5109,-9.5109,-618.21,50.0,-668.21,-37.8635,65
short,2017-06-14 09:30:00+05:30,2017-06-14 14:30:00+05:30,9609.2,9616.52249134479,9616.52249134479,9616.52249134479,False,-7.32,28.55,13.25,STOP_LOSS,300,7.3225,-0.2,-0.195607,0.0006,-10.53,-1.45,1.0456,-8.424,0.0,-9.874,-9.874,-641.81,50.0,-691.81,-39.7499,65
long,2017-06-19 10:00:00+05:30,2017-06-19 14:05:00+05:30,9619.95,9651.09457468334,9609.564924253087,9651.09457468334,True,31.14,37.4,2.35,TRAIL_SL,245,31.1446,0.2,0.218687,0.0006,-10.53,6.4908,18.9147,-6.8796,0.0,-0.3888,-0.3888,-25.27,50.0,-75.27,32.7857,65
long,2017-06-19 14:50:00+05:30,2017-06-19 15:15:00+05:30,9659.45,9656.9,9652.08182183692,9652.08182183692,False,-2.55,3.8,5.3,SOFT_EOD_EXIT,25,-2.55,0.2,0.19847,0.0006,-10.53,-0.5082,0.1268,-0.702,0.0,-1.2102,-1.2102,-78.67,50.0,-128.67,3.4917,65
long,2017-06-20 09:35:00+05:30,2017-06-20 12:50:00+05:30,9664.85,9655.54912759946,9655.54912759946,9655.54912759946,False,-9.3,11.6,14.05,STOP_LOSS,195,-9.3009,0.2,0.194419,0.0006,-10.53,-1.8368,1.6869,-5.4756,0.0,-7.3124,-7.3124,-475.31,50.0,-525.31,26.3375,65
short,2017-06-21 10:05:00+05:30,2017-06-21 14:10:00+05:30,9622.5,9627.29380260049,9627.29380260049,9627.29380260049,False,-4.79,13.8,13.3,STOP_LOSS,245,4.7938,-0.2,-0.197124,0.0006,-10.53,-0.9526,0.4481,-6.8796,0.0,-7.8322,-7.8322,-509.09,50.0,-559.09,-32.7857,65
long,2017-06-22 10:25:00+05:30,2017-06-22 11:45:00+05:30,9665.85,9692.310236092066,9660.471749444081,9692.310236092066,True,26.46,32.75,0.3,TRAIL_SL,80,26.4602,0.2,0.215876,0.0006,-10.53,5.4811,13.6528,-2.2464,0.0,3.2347,3.2347,210.25,50.0,160.25,11.0489,65
short,2017-06-23 10:10:00+05:30,2017-06-23 11:55:00+05:30,9598.8,9573.691960727052,9606.669354581216,9573.691960727052,True,25.11,33.45,8.55,TRAIL_SL,105,-25.108,-0.2,-0.215065,0.0006,-10.53,5.1918,12.2931,-2.9484,0.0,2.2434,2.2434,145.82,50.0,95.82,-14.4297,65
short,2017-06-27 14:35:00+05:30,2017-06-27 14:50:00+05:30,9486.0,9492.922909064933,9492.922909064933,9492.922909064933,False,-6.92,2.55,13.9,STOP_LOSS,15,6.9229,-0.2,-0.195846,0.0006,-10.53,-1.3716,0.9346,-0.4212,0.0,-1.7928,-1.7928,-116.53,50.0,-166.53,-2.0994,65
short,2017-06-30 10:00:00+05:30,2017-06-30 10:15:00+05:30,9466.15,9473.544610317878,9473.544610317878,9473.544610317878,False,-7.39,0.0,16.75,STOP_LOSS,15,7.3946,-0.2,-0.195563,0.0006,-10.53,-1.4642,1.0663,-0.4212,0.0,-1.8854,-1.8854,-122.55,50.0,-172.55,-2.0994,65
long,2017-07-04 14:45:00+05:30,2017-07-04 15:00:00+05:30,9634.65,9627.932970563672,9627.932970563672,9627.932970563672,False,-6.72,5.0,12.65,STOP_LOSS,15,-6.717,0.2,0.19597,0.0006,-10.53,-1.3312,0.8798,-0.4212,0.0,-1.7524,-1.7524,-113.91,50.0,-163.91,2.0994,65
long,2017-07-06 14:35:00+05:30,2017-07-06 15:00:00+05:30,9694.9,9688.964253890195,9688.964253890195,9688.964253890195,False,-5.94,5.7,16.55,STOP_LOSS,25,-5.9357,0.2,0.196439,0.0006,-10.53,-1.1776,0.687,-0.702,0.0,-1.8796,-1.8796,-122.18,50.0,-172.18,3.4917,65
short,2017-07-07 10:20:00+05:30,2017-07-07 11:55:00+05:30,9653.35,9658.569030873594,9658.569030873594,9658.569030873594,False,-5.22,4.1,9.05,STOP_LOSS,95,5.219,-0.2,-0.196869,0.0006,-10.53,-1.0365,0.5311,-2.6676,0.0,-3.7041,-3.7041,-240.76,50.0,-290.76,-13.0813,65
long,2017-07-10 14:55:00+05:30,2017-07-10 15:15:00+05:30,9775.3,9769.2,9767.768190318935,9767.768190318935,False,-6.1,2.85,9.5,SOFT_EOD_EXIT,20,-6.1,0.2,0.19634,0.0006,-10.53,-1.21,0.7256,-0.5616,0.0,-1.7716,-1.7716,-115.15,50.0,-165.15,2.7963,65
long,2017-07-11 10:10:00+05:30,2017-07-11 12:55:00+05:30,9801.85,9826.445158006643,9792.370534975913,9826.445158006643,True,24.6,28.0,8.4,TRAIL_SL,165,24.5952,0.2,0.214757,0.0006,-10.53,5.0824,11.796,-4.6332,0.0,0.4492,0.4492,29.2,50.0,-20.8,22.4125,65
long,2017-07-17 09:40:00+05:30,2017-07-17 11:00:00+05:30,9898.8,9915.790338093573,9888.138681014012,9915.790338093573,True,16.99,21.5,0.35,TRAIL_SL,80,16.9903,0.2,0.210194,0.0006,-10.53,3.476,5.6291,-2.2464,0.0,1.2296,1.2296,79.92,50.0,29.92,11.0489,65
short,2017-07-18 09:50:00+05:30,2017-07-18 11:10:00+05:30,9880.35,9846.605610032413,9889.478988042292,9846.605610032413,True,33.74,37.95,3.6,TRAIL_SL,80,-33.7444,-0.2,-0.220247,0.0006,-10.53,7.0563,22.2043,-2.2464,0.0,4.8099,4.8099,312.64,50.0,262.64,-11.0489,65
long,2017-07-20 09:30:00+05:30,2017-07-20 10:10:00+05:30,9906.75,9897.136703467255,9897.136703467255,9897.136703467255,False,-9.61,3.7,12.8,STOP_LOSS,40,-9.6133,0.2,0.194232,0.0006,-10.53,-1.8977,1.8021,-1.1232,0.0,-3.0209,-3.0209,-196.36,50.0,-246.36,5.5695,65
long,2017-07-21 10:25:00+05:30,2017-07-21 11:50:00+05:30,9909.2,9901.540853706661,9901.540853706661,9901.540853706661,False,-7.66,6.45,17.5,STOP_LOSS,85,-7.6591,0.2,0.195405,0.0006,-10.53,-1.516,1.1439,-2.3868,0.0,-3.9028,-3.9028,-253.68,50.0,-303.68,11.7277,65
long,2017-07-26 10:05:00+05:30,2017-07-26 12:40:00+05:30,9983.55,10006.389401346001,9976.594297787075,10006.389401346001,True,22.84,27.2,2.85,TRAIL_SL,155,22.8394,0.2,0.213704,0.0006,-10.53,4.7087,10.1719,-4.3524,0.0,0.3563,0.3563,23.16,50.0,-26.84,21.0945,65
