direction,entry_time,exit_time,entry_price,exit_price,stop_loss_at_exit,pnl,exit_reason
long,2023-12-04 10:15:00+05:30,2023-12-04 14:20:00+05:30,20537.25,20639.894227780707,20639.894227780707,102.64,TRAIL_SL
long,2023-12-06 10:00:00+05:30,2023-12-06 13:05:00+05:30,20920.05,20889.73127211414,20889.73127211414,-30.32,STOP_LOSS
short,2023-12-07 10:25:00+05:30,2023-12-07 10:40:00+05:30,20875.85,20888.292014125993,20888.292014125993,-12.44,STOP_LOSS
long,2023-12-08 10:05:00+05:30,2023-12-08 11:00:00+05:30,20974.75,20952.13629194233,20952.13629194233,-22.61,STOP_LOSS
short,2023-12-08 13:55:00+05:30,2023-12-08 14:05:00+05:30,20889.7,20904.417826582183,20904.417826582183,-14.72,STOP_LOSS
long,2023-12-11 10:00:00+05:30,2023-12-11 10:40:00+05:30,20993.85,20967.373247485,20967.373247485,-26.48,STOP_LOSS
long,2023-12-12 10:05:00+05:30,2023-12-12 10:10:00+05:30,21025.4,21010.52548870515,21010.52548870515,-14.87,STOP_LOSS
short,2023-12-12 13:30:00+05:30,2023-12-12 15:00:00+05:30,20969.85,20890.585413877627,20890.585413877627,79.26,TRAIL_SL
long,2023-12-14 10:50:00+05:30,2023-12-14 15:15:00+05:30,21150.8,21187.75,21127.59477424286,36.95,EOD_EXIT
long,2023-12-15 10:40:00+05:30,2023-12-15 10:50:00+05:30,21315.65,21292.526768126758,21292.526768126758,-23.12,STOP_LOSS
long,2023-12-15 11:05:00+05:30,2023-12-15 15:25:00+05:30,21306.55,21475.98056436897,21475.98056436897,169.43,TRAIL_SL
long,2023-12-18 09:45:00+05:30,2023-12-18 15:15:00+05:30,21432.3,21418.25,21392.70810275367,-14.05,EOD_EXIT
long,2023-12-19 14:20:00+05:30,2023-12-19 14:50:00+05:30,21475.65,21462.81084431299,21462.81084431299,-12.84,STOP_LOSS
long,2023-12-20 10:35:00+05:30,2023-12-20 11:30:00+05:30,21556.3,21536.954941226413,21536.954941226413,-19.35,STOP_LOSS
short,2023-12-21 09:50:00+05:30,2023-12-21 10:05:00+05:30,21065.05,21097.762221491797,21097.762221491797,-32.71,STOP_LOSS
short,2023-12-21 10:25:00+05:30,2023-12-21 10:40:00+05:30,21108.35,21135.019192723463,21135.019192723463,-26.67,STOP_LOSS
long,2023-12-26 11:05:00+05:30,2023-12-26 13:00:00+05:30,21441.4,21419.360589837837,21419.360589837837,-22.04,STOP_LOSS
long,2023-12-27 10:40:00+05:30,2023-12-27 12:20:00+05:30,21561.5,21544.1145800497,21544.1145800497,-17.39,STOP_LOSS
long,2023-12-28 10:25:00+05:30,2023-12-28 15:15:00+05:30,21711.7,21777.75,21679.4318307548,66.05,EOD_EXIT
short,2024-01-02 09:45:00+05:30,2024-01-02 10:05:00+05:30,21735.85,21655.78480135133,21655.78480135133,80.07,TRAIL_SL
short,2024-01-02 10:55:00+05:30,2024-01-02 12:15:00+05:30,21615.95,21637.21977186961,21637.21977186961,-21.27,STOP_LOSS
short,2024-01-03 10:30:00+05:30,2024-01-03 15:15:00+05:30,21575.5,21512.75,21592.7991962516,62.75,EOD_EXIT
long,2024-01-05 10:10:00+05:30,2024-01-05 10:40:00+05:30,21728.95,21711.469810709266,21711.469810709266,-17.48,STOP_LOSS
short,2024-01-08 13:45:00+05:30,2024-01-08 14:00:00+05:30,21575.05,21587.97779475862,21587.97779475862,-12.93,STOP_LOSS
short,2024-01-10 09:55:00+05:30,2024-01-10 10:15:00+05:30,21540.15,21567.10159158378,21567.10159158378,-26.95,STOP_LOSS
long,2024-01-11 10:10:00+05:30,2024-01-11 10:50:00+05:30,21672.15,21646.714619937342,21646.714619937342,-25.44,STOP_LOSS
long,2024-01-12 11:10:00+05:30,2024-01-12 15:15:00+05:30,21822.15,21894.05,21803.71878756554,71.9,EOD_EXIT
long,2024-01-15 09:45:00+05:30,2024-01-15 09:55:00+05:30,22021.4,21986.351960229716,21986.351960229716,-35.05,STOP_LOSS
long,2024-01-15 10:10:00+05:30,2024-01-15 15:15:00+05:30,22010.25,22100.5,21974.030544644702,90.25,EOD_EXIT
long,2024-01-16 11:15:00+05:30,2024-01-16 11:40:00+05:30,22109.05,22091.570600988423,22091.570600988423,-17.48,STOP_LOSS
short,2024-01-16 13:45:00+05:30,2024-01-16 13:55:00+05:30,22021.05,22039.047524751528,22039.047524751528,-18.0,STOP_LOSS
short,2024-01-17 13:00:00+05:30,2024-01-17 14:50:00+05:30,21654.4,21575.21490027035,21575.21490027035,79.19,TRAIL_SL
short,2024-01-18 10:10:00+05:30,2024-01-18 10:35:00+05:30,21391.35,21427.982952400565,21427.982952400565,-36.63,STOP_LOSS
long,2024-01-20 10:50:00+05:30,2024-01-20 11:50:00+05:30,21667.0,21641.335699318774,21641.335699318774,-25.66,STOP_LOSS
short,2024-01-20 14:25:00+05:30,2024-01-20 15:15:00+05:30,21615.85,21585.3,21628.194465658966,30.55,EOD_EXIT
short,2024-01-23 12:30:00+05:30,2024-01-23 14:45:00+05:30,21418.05,21237.713356668955,21237.713356668955,180.34,TRAIL_SL
short,2024-01-24 12:15:00+05:30,2024-01-24 13:00:00+05:30,21284.15,21310.258861422255,21310.258861422255,-26.11,STOP_LOSS
short,2024-01-25 11:30:00+05:30,2024-01-25 11:35:00+05:30,21290.6,21311.232441497148,21311.232441497148,-20.63,STOP_LOSS
long,2024-01-29 11:15:00+05:30,2024-01-29 14:10:00+05:30,21617.8,21729.432397539706,21729.432397539706,111.63,TRAIL_SL
short,2024-01-30 14:10:00+05:30,2024-01-30 15:10:00+05:30,21666.6,21523.81838322704,21523.81838322704,142.78,TRAIL_SL
long,2024-02-01 11:05:00+05:30,2024-02-01 11:15:00+05:30,21790.5,21754.72784653568,21754.72784653568,-35.77,STOP_LOSS
short,2024-02-01 13:45:00+05:30,2024-02-01 15:15:00+05:30,21711.3,21700.9,21733.285829970548,10.4,EOD_EXIT
long,2024-02-02 10:30:00+05:30,2024-02-02 11:50:00+05:30,21927.25,22077.397784698882,22077.397784698882,150.15,TRAIL_SL
long,2024-02-02 12:05:00+05:30,2024-02-02 12:20:00+05:30,22066.1,22034.59466513815,22034.59466513815,-31.51,STOP_LOSS
short,2024-02-02 13:50:00+05:30,2024-02-02 14:05:00+05:30,21865.5,21892.860308615847,21892.860308615847,-27.36,STOP_LOSS
long,2024-02-05 10:00:00+05:30,2024-02-05 10:15:00+05:30,21916.85,21875.01384877411,21875.01384877411,-41.84,STOP_LOSS
long,2024-02-06 13:45:00+05:30,2024-02-06 15:15:00+05:30,21908.85,21920.2,21884.76331052396,11.35,EOD_EXIT
long,2024-02-07 09:45:00+05:30,2024-02-07 11:05:00+05:30,21983.45,21944.423103330562,21944.423103330562,-39.03,STOP_LOSS
long,2024-02-07 14:25:00+05:30,2024-02-07 14:55:00+05:30,21949.75,21924.28232809306,21924.28232809306,-25.47,STOP_LOSS
long,2024-02-08 09:55:00+05:30,2024-02-08 10:05:00+05:30,21965.35,21939.177830463625,21939.177830463625,-26.17,STOP_LOSS
short,2024-02-08 11:40:00+05:30,2024-02-08 12:10:00+05:30,21771.3,21800.08751238418,21800.08751238418,-28.79,STOP_LOSS
short,2024-02-09 10:00:00+05:30,2024-02-09 10:05:00+05:30,21708.4,21740.1586174655,21740.1586174655,-31.76,STOP_LOSS
short,2024-02-09 11:10:00+05:30,2024-02-09 11:35:00+05:30,21679.5,21702.0154211454,21702.0154211454,-22.52,STOP_LOSS
short,2024-02-12 10:50:00+05:30,2024-02-12 11:05:00+05:30,21679.3,21701.52085679832,21701.52085679832,-22.22,STOP_LOSS
short,2024-02-12 13:25:00+05:30,2024-02-12 13:30:00+05:30,21618.85,21637.946117220436,21637.946117220436,-19.1,STOP_LOSS
short,2024-02-12 13:40:00+05:30,2024-02-12 14:00:00+05:30,21629.65,21648.056842824684,21648.056842824684,-18.41,STOP_LOSS
short,2024-02-14 09:55:00+05:30,2024-02-14 10:15:00+05:30,21600.1,21626.569355373595,21626.569355373595,-26.47,STOP_LOSS
short,2024-02-14 10:20:00+05:30,2024-02-14 10:55:00+05:30,21610.6,21634.141069319805,21634.141069319805,-23.54,STOP_LOSS
long,2024-02-15 09:50:00+05:30,2024-02-15 15:15:00+05:30,21854.45,21916.05,21806.553067884,61.6,EOD_EXIT
long,2024-02-16 09:45:00+05:30,2024-02-16 15:15:00+05:30,21978.05,22032.05,21943.544308356944,54.0,EOD_EXIT
short,2024-02-22 10:35:00+05:30,2024-02-22 11:55:00+05:30,21932.2,21960.45547243805,21960.45547243805,-28.26,STOP_LOSS
short,2024-02-26 10:35:00+05:30,2024-02-26 13:50:00+05:30,22142.1,22159.56176884534,22159.56176884534,-17.46,STOP_LOSS
long,2024-02-27 13:25:00+05:30,2024-02-27 13:40:00+05:30,22191.4,22169.046823132674,22169.046823132674,-22.35,STOP_LOSS
short,2024-02-28 12:10:00+05:30,2024-02-28 13:15:00+05:30,22038.3,21958.79992522212,21958.79992522212,79.5,TRAIL_SL
short,2024-02-28 13:45:00+05:30,2024-02-28 14:00:00+05:30,22006.1,22026.347706363045,22026.347706363045,-20.25,STOP_LOSS
short,2024-02-28 14:45:00+05:30,2024-02-28 15:15:00+05:30,22004.35,21926.9,22024.420914598122,77.45,EOD_EXIT
short,2024-02-29 10:40:00+05:30,2024-02-29 11:10:00+05:30,21909.0,21938.509561085844,21938.509561085844,-29.51,STOP_LOSS
long,2024-03-01 12:45:00+05:30,2024-03-01 15:15:00+05:30,22292.65,22335.05,22271.852174595224,42.4,EOD_EXIT
long,2024-03-04 10:45:00+05:30,2024-03-04 10:55:00+05:30,22412.25,22391.838549718235,22391.838549718235,-20.41,STOP_LOSS
short,2024-03-05 11:25:00+05:30,2024-03-05 11:40:00+05:30,22294.55,22307.744633029488,22307.744633029488,-13.19,STOP_LOSS
short,2024-03-06 10:10:00+05:30,2024-03-06 13:50:00+05:30,22315.0,22342.390841548095,22342.390841548095,-27.39,STOP_LOSS
long,2024-03-07 09:55:00+05:30,2024-03-07 15:15:00+05:30,22471.85,22489.55,22442.24242939454,17.7,EOD_EXIT
short,2024-03-11 10:50:00+05:30,2024-03-11 14:25:00+05:30,22440.85,22354.708344567156,22354.708344567156,86.14,TRAIL_SL
short,2024-03-12 11:00:00+05:30,2024-03-12 14:00:00+05:30,22359.7,22391.131763795995,22391.131763795995,-31.43,STOP_LOSS
short,2024-03-13 10:15:00+05:30,2024-03-13 12:25:00+05:30,22316.95,22072.35253448241,22072.35253448241,244.6,TRAIL_SL
short,2024-03-13 12:30:00+05:30,2024-03-13 14:45:00+05:30,22100.45,21951.337881684816,21951.337881684816,149.11,TRAIL_SL
short,2024-03-13 14:45:00+05:30,2024-03-13 15:00:00+05:30,21972.1,21999.4219000263,21999.4219000263,-27.32,STOP_LOSS
short,2024-03-15 11:30:00+05:30,2024-03-15 11:45:00+05:30,21959.95,21978.212325258814,21978.212325258814,-18.26,STOP_LOSS
short,2024-03-18 09:50:00+05:30,2024-03-18 09:55:00+05:30,21985.5,22013.439738704277,22013.439738704277,-27.94,STOP_LOSS
short,2024-03-19 11:10:00+05:30,2024-03-19 15:15:00+05:30,21861.8,21806.45,21878.193551694665,55.35,EOD_EXIT
short,2024-03-20 14:40:00+05:30,2024-03-20 15:15:00+05:30,21849.45,21855.1,21866.903171642145,-5.65,EOD_EXIT
long,2024-03-21 11:15:00+05:30,2024-03-21 11:35:00+05:30,22061.75,22042.47109168753,22042.47109168753,-19.28,STOP_LOSS
short,2024-03-22 09:50:00+05:30,2024-03-22 09:55:00+05:30,21964.05,21990.399720812125,21990.399720812125,-26.35,STOP_LOSS
long,2024-03-22 10:40:00+05:30,2024-03-22 14:55:00+05:30,22036.45,22145.74780740854,22145.74780740854,109.3,TRAIL_SL
short,2024-03-26 10:30:00+05:30,2024-03-26 12:50:00+05:30,22037.5,22056.96498747334,22056.96498747334,-19.46,STOP_LOSS
long,2024-03-27 10:45:00+05:30,2024-03-27 15:00:00+05:30,22145.65,22125.893949825917,22125.893949825917,-19.76,STOP_LOSS
long,2024-03-28 10:25:00+05:30,2024-03-28 12:55:00+05:30,22285.35,22410.801448583145,22410.801448583145,125.45,TRAIL_SL
long,2024-03-28 13:35:00+05:30,2024-03-28 15:00:00+05:30,22413.05,22393.059917868122,22393.059917868122,-19.99,STOP_LOSS
long,2024-04-01 10:25:00+05:30,2024-04-01 11:00:00+05:30,22500.05,22471.820388813027,22471.820388813027,-28.23,STOP_LOSS
short,2024-04-03 09:50:00+05:30,2024-04-03 10:00:00+05:30,22389.35,22404.10096715113,22404.10096715113,-14.75,STOP_LOSS
short,2024-04-04 10:15:00+05:30,2024-04-04 10:55:00+05:30,22431.65,22343.3516553272,22343.3516553272,88.3,TRAIL_SL
short,2024-04-04 11:20:00+05:30,2024-04-04 12:40:00+05:30,22403.55,22432.828416491437,22432.828416491437,-29.28,STOP_LOSS
long,2024-04-04 13:55:00+05:30,2024-04-04 15:15:00+05:30,22516.85,22526.65,22483.404291794694,9.8,EOD_EXIT
short,2024-04-05 10:10:00+05:30,2024-04-05 10:35:00+05:30,22474.6,22496.553477793073,22496.553477793073,-21.95,STOP_LOSS
long,2024-04-08 09:55:00+05:30,2024-04-08 15:15:00+05:30,22591.65,22667.3,22564.648602751768,75.65,EOD_EXIT
long,2024-04-09 10:15:00+05:30,2024-04-09 12:20:00+05:30,22736.3,22713.621919175108,22713.621919175108,-22.68,STOP_LOSS
short,2024-04-09 14:25:00+05:30,2024-04-09 15:15:00+05:30,22651.4,22647.3,22666.937299229336,4.1,EOD_EXIT
long,2024-04-10 09:50:00+05:30,2024-04-10 15:15:00+05:30,22698.4,22746.35,22671.574294171514,47.95,EOD_EXIT
short,2024-04-12 10:25:00+05:30,2024-04-12 11:15:00+05:30,22648.1,22665.620797562657,22665.620797562657,-17.52,STOP_LOSS
short,2024-04-12 13:25:00+05:30,2024-04-12 15:15:00+05:30,22583.8,22520.6,22600.13827895808,63.2,EOD_EXIT
short,2024-04-15 13:45:00+05:30,2024-04-15 15:15:00+05:30,22344.45,22271.95,22356.93962096834,72.5,EOD_EXIT
short,2024-04-16 10:25:00+05:30,2024-04-16 13:25:00+05:30,22190.8,22098.16916047589,22098.16916047589,92.63,TRAIL_SL
short,2024-04-16 13:30:00+05:30,2024-04-16 13:45:00+05:30,22110.35,22123.20760066903,22123.20760066903,-12.86,STOP_LOSS
short,2024-04-18 14:15:00+05:30,2024-04-18 15:15:00+05:30,22151.15,21987.19960635026,21987.19960635026,163.95,TRAIL_SL
short,2024-04-19 10:05:00+05:30,2024-04-19 11:40:00+05:30,21888.75,21920.398624812686,21920.398624812686,-31.65,STOP_LOSS
long,2024-04-22 09:50:00+05:30,2024-04-23 09:20:00+05:30,22218.4,22404.438817544524,22404.438817544524,186.04,TRAIL_SL
long,2024-04-23 09:45:00+05:30,2024-04-23 15:15:00+05:30,22382.45,22370.35,22353.902520851712,-12.1,EOD_EXIT
long,2024-04-24 11:00:00+05:30,2024-04-24 14:05:00+05:30,22460.05,22444.002795064138,22444.002795064138,-16.05,STOP_LOSS
long,2024-04-25 14:50:00+05:30,2024-04-25 15:15:00+05:30,22582.55,22552.7,22549.046166788194,-29.85,EOD_EXIT
long,2024-04-26 09:45:00+05:30,2024-04-26 10:00:00+05:30,22589.4,22559.098162935003,22559.098162935003,-30.3,STOP_LOSS
short,2024-04-26 14:10:00+05:30,2024-04-26 15:15:00+05:30,22445.25,22426.5,22459.809799173214,18.75,EOD_EXIT
long,2024-04-29 14:05:00+05:30,2024-04-29 15:15:00+05:30,22607.35,22646.55,22590.29371490157,39.2,EOD_EXIT
long,2024-04-30 10:20:00+05:30,2024-04-30 14:55:00+05:30,22725.15,22698.576281284593,22698.576281284593,-26.57,STOP_LOSS
short,2024-05-02 09:45:00+05:30,2024-05-02 10:10:00+05:30,22640.4,22666.17350265156,22666.17350265156,-25.77,STOP_LOSS
short,2024-05-03 12:25:00+05:30,2024-05-03 12:40:00+05:30,22497.05,22516.418112934512,22516.418112934512,-19.37,STOP_LOSS
short,2024-05-03 12:45:00+05:30,2024-05-03 13:25:00+05:30,22511.8,22424.76493577267,22424.76493577267,87.04,TRAIL_SL
short,2024-05-03 13:25:00+05:30,2024-05-03 15:00:00+05:30,22435.45,22456.70056021044,22456.70056021044,-21.25,STOP_LOSS
short,2024-05-06 13:35:00+05:30,2024-05-06 13:40:00+05:30,22452.0,22468.82376438708,22468.82376438708,-16.82,STOP_LOSS
short,2024-05-07 10:55:00+05:30,2024-05-07 11:40:00+05:30,22344.0,22255.815509976237,22255.815509976237,88.18,TRAIL_SL
short,2024-05-07 11:45:00+05:30,2024-05-07 13:35:00+05:30,22283.9,22304.30867325547,22304.30867325547,-20.41,STOP_LOSS
short,2024-05-08 10:55:00+05:30,2024-05-08 11:15:00+05:30,22221.3,22242.057296353625,22242.057296353625,-20.76,STOP_LOSS
short,2024-05-09 10:55:00+05:30,2024-05-09 12:15:00+05:30,22156.05,22176.35049588453,22176.35049588453,-20.3,STOP_LOSS
short,2024-05-09 14:20:00+05:30,2024-05-09 15:25:00+05:30,22051.45,21957.810742668047,21957.810742668047,93.64,TRAIL_SL
short,2024-05-13 10:10:00+05:30,2024-05-13 11:05:00+05:30,21886.1,21911.833903244587,21911.833903244587,-25.73,STOP_LOSS
long,2024-05-14 09:45:00+05:30,2024-05-14 14:10:00+05:30,22131.0,22260.064155840257,22260.064155840257,129.06,TRAIL_SL
long,2024-05-14 14:10:00+05:30,2024-05-14 15:00:00+05:30,22250.85,22232.02299855114,22232.02299855114,-18.83,STOP_LOSS
long,2024-05-16 09:45:00+05:30,2024-05-16 10:20:00+05:30,22248.8,22210.527048578693,22210.527048578693,-38.27,STOP_LOSS
short,2024-05-16 11:00:00+05:30,2024-05-16 12:05:00+05:30,22184.55,22209.673631649195,22209.673631649195,-25.12,STOP_LOSS
short,2024-05-16 13:50:00+05:30,2024-05-16 13:55:00+05:30,22084.7,22108.215931008002,22108.215931008002,-23.52,STOP_LOSS
long,2024-05-17 10:10:00+05:30,2024-05-17 15:15:00+05:30,22391.8,22474.1,22352.940543642795,82.3,EOD_EXIT
long,2024-05-21 13:30:00+05:30,2024-05-21 13:40:00+05:30,22563.15,22545.040519843704,22545.040519843704,-18.11,STOP_LOSS
long,2024-05-23 10:05:00+05:30,2024-05-23 13:00:00+05:30,22658.9,22829.212385862367,22829.212385862367,170.31,TRAIL_SL
long,2024-05-24 09:45:00+05:30,2024-05-24 10:05:00+05:30,22967.5,22927.800109815886,22927.800109815886,-39.7,STOP_LOSS
long,2024-05-27 13:30:00+05:30,2024-05-27 13:50:00+05:30,23082.2,23064.908490840015,23064.908490840015,-17.29,STOP_LOSS
short,2024-05-28 10:10:00+05:30,2024-05-28 10:20:00+05:30,22957.65,22977.87580361579,22977.87580361579,-20.23,STOP_LOSS
short,2024-05-29 10:40:00+05:30,2024-05-29 12:45:00+05:30,22752.05,22769.070689881242,22769.070689881242,-17.02,STOP_LOSS
short,2024-05-30 10:20:00+05:30,2024-05-30 14:45:00+05:30,22590.45,22477.715042220316,22477.715042220316,112.73,TRAIL_SL
short,2024-05-31 11:15:00+05:30,2024-05-31 11:35:00+05:30,22521.3,22539.169446510252,22539.169446510252,-17.87,STOP_LOSS
short,2024-05-31 14:55:00+05:30,2024-05-31 15:15:00+05:30,22518.05,22544.496644855546,22544.496644855546,-26.45,STOP_LOSS
long,2024-06-03 10:50:00+05:30,2024-06-04 09:15:00+05:30,23159.85,23292.585206944153,23292.585206944153,132.74,TRAIL_SL
short,2024-06-04 09:50:00+05:30,2024-06-04 11:20:00+05:30,22785.45,22182.53505469055,22182.53505469055,602.91,TRAIL_SL
long,2024-06-06 09:45:00+05:30,2024-06-06 11:25:00+05:30,22696.35,22887.07882034043,22887.07882034043,190.73,TRAIL_SL
long,2024-06-06 11:25:00+05:30,2024-06-06 11:30:00+05:30,22880.2,22840.348251170097,22840.348251170097,-39.85,STOP_LOSS
long,2024-06-07 10:20:00+05:30,2024-06-07 11:25:00+05:30,22955.55,23057.348423031883,23057.348423031883,101.8,TRAIL_SL
long,2024-06-07 12:15:00+05:30,2024-06-07 15:10:00+05:30,23168.65,23288.959134875557,23288.959134875557,120.31,TRAIL_SL
long,2024-06-10 10:40:00+05:30,2024-06-10 14:25:00+05:30,23327.85,23284.449490821822,23284.449490821822,-43.4,STOP_LOSS
long,2024-06-11 10:45:00+05:30,2024-06-11 15:00:00+05:30,23316.05,23288.645221144394,23288.645221144394,-27.4,STOP_LOSS
long,2024-06-12 10:15:00+05:30,2024-06-12 14:05:00+05:30,23388.45,23359.513866073146,23359.513866073146,-28.94,STOP_LOSS
short,2024-06-12 14:35:00+05:30,2024-06-12 15:15:00+05:30,23364.25,23323.15,23380.096726407017,41.1,EOD_EXIT
long,2024-06-14 10:50:00+05:30,2024-06-14 15:15:00+05:30,23440.25,23446.8,23419.44340898116,6.55,EOD_EXIT
long,2024-06-18 10:25:00+05:30,2024-06-18 15:15:00+05:30,23535.0,23561.55,23506.67911098759,26.55,EOD_EXIT
long,2024-06-19 09:45:00+05:30,2024-06-19 10:10:00+05:30,23576.85,23541.839404503782,23541.839404503782,-35.01,STOP_LOSS
short,2024-06-19 11:05:00+05:30,2024-06-19 11:40:00+05:30,23490.1,23517.54937175649,23517.54937175649,-27.45,STOP_LOSS
short,2024-06-20 09:55:00+05:30,2024-06-20 10:55:00+05:30,23498.05,23535.012618914632,23535.012618914632,-36.96,STOP_LOSS
short,2024-06-21 13:25:00+05:30,2024-06-21 13:50:00+05:30,23466.7,23486.46225021472,23486.46225021472,-19.76,STOP_LOSS
short,2024-06-21 14:45:00+05:30,2024-06-21 14:50:00+05:30,23472.15,23501.936092751075,23501.936092751075,-29.79,STOP_LOSS
short,2024-06-24 09:50:00+05:30,2024-06-24 10:05:00+05:30,23414.0,23442.478738795893,23442.478738795893,-28.48,STOP_LOSS
long,2024-06-25 09:50:00+05:30,2024-06-25 15:25:00+05:30,23586.65,23734.098287207806,23734.098287207806,147.45,TRAIL_SL
long,2024-06-26 12:50:00+05:30,2024-06-26 13:00:00+05:30,23838.45,23818.166564062572,23818.166564062572,-20.28,STOP_LOSS
long,2024-06-28 10:00:00+05:30,2024-06-28 12:15:00+05:30,24128.05,24091.13852734167,24091.13852734167,-36.91,STOP_LOSS
long,2024-07-03 10:10:00+05:30,2024-07-03 15:15:00+05:30,24267.85,24293.4,24236.242384820456,25.55,EOD_EXIT
long,2024-07-04 10:10:00+05:30,2024-07-04 10:20:00+05:30,24375.05,24350.926352204908,24350.926352204908,-24.12,STOP_LOSS
short,2024-07-05 10:05:00+05:30,2024-07-05 10:25:00+05:30,24207.85,24227.114344775575,24227.114344775575,-19.26,STOP_LOSS
long,2024-07-09 09:45:00+05:30,2024-07-09 15:15:00+05:30,24355.2,24441.75,24330.862471312932,86.55,EOD_EXIT
short,2024-07-10 11:00:00+05:30,2024-07-10 11:50:00+05:30,24224.85,24252.778320058416,24252.778320058416,-27.93,STOP_LOSS
short,2024-07-11 11:10:00+05:30,2024-07-11 11:55:00+05:30,24256.2,24271.679729087402,24271.679729087402,-15.48,STOP_LOSS
long,2024-07-12 09:50:00+05:30,2024-07-12 11:05:00+05:30,24392.9,24559.0370315179,24559.0370315179,166.14,TRAIL_SL
long,2024-07-12 11:25:00+05:30,2024-07-12 15:15:00+05:30,24492.85,24498.45,24444.829938747982,5.6,EOD_EXIT
long,2024-07-15 11:15:00+05:30,2024-07-15 15:15:00+05:30,24579.75,24586.2,24560.925439057883,6.45,EOD_EXIT
long,2024-07-16 10:50:00+05:30,2024-07-16 12:15:00+05:30,24647.95,24630.917398246234,24630.917398246234,-17.03,STOP_LOSS
short,2024-07-18 11:55:00+05:30,2024-07-18 12:10:00+05:30,24553.2,24569.69539190262,24569.69539190262,-16.5,STOP_LOSS
long,2024-07-18 14:30:00+05:30,2024-07-18 15:15:00+05:30,24787.15,24808.5,24755.062212518453,21.35,EOD_EXIT
short,2024-07-19 14:45:00+05:30,2024-07-19 15:15:00+05:30,24570.3,24526.55,24588.57445336868,43.75,EOD_EXIT
short,2024-07-23 10:30:00+05:30,2024-07-23 11:00:00+05:30,24461.5,24483.879622492208,24483.879622492208,-22.38,STOP_LOSS
short,2024-07-23 13:05:00+05:30,2024-07-23 13:55:00+05:30,24353.4,24414.004090868286,24414.004090868286,-60.6,STOP_LOSS
short,2024-07-24 09:50:00+05:30,2024-07-24 10:50:00+05:30,24428.6,24464.95911346637,24464.95911346637,-36.36,STOP_LOSS
short,2024-07-24 12:55:00+05:30,2024-07-24 13:10:00+05:30,24339.4,24359.61277399817,24359.61277399817,-20.21,STOP_LOSS
short,2024-07-25 10:05:00+05:30,2024-07-25 10:55:00+05:30,24294.3,24320.15599245757,24320.15599245757,-25.86,STOP_LOSS
long,2024-07-26 11:30:00+05:30,2024-07-26 13:40:00+05:30,24629.95,24797.270065631757,24797.270065631757,167.32,TRAIL_SL
long,2024-07-26 13:55:00+05:30,2024-07-26 15:15:00+05:30,24790.1,24836.85,24759.60467928923,46.75,EOD_EXIT
long,2024-07-29 09:50:00+05:30,2024-07-29 12:15:00+05:30,24900.85,24863.54362726509,24863.54362726509,-37.31,STOP_LOSS
long,2024-07-31 10:45:00+05:30,2024-07-31 11:25:00+05:30,24937.75,24915.707518530373,24915.707518530373,-22.04,STOP_LOSS
long,2024-08-01 09:50:00+05:30,2024-08-01 11:40:00+05:30,25033.7,25007.751450710024,25007.751450710024,-25.95,STOP_LOSS
short,2024-08-02 10:10:00+05:30,2024-08-02 10:35:00+05:30,24778.9,24803.184406492714,24803.184406492714,-24.28,STOP_LOSS
short,2024-08-05 09:55:00+05:30,2024-08-05 11:25:00+05:30,24332.45,23945.92333416727,23945.92333416727,386.53,TRAIL_SL
short,2024-08-05 12:00:00+05:30,2024-08-05 12:15:00+05:30,24005.5,24045.314106275382,24045.314106275382,-39.81,STOP_LOSS
short,2024-08-05 12:20:00+05:30,2024-08-05 13:05:00+05:30,24022.6,23947.88318146758,23947.88318146758,74.72,TRAIL_SL
short,2024-08-06 14:55:00+05:30,2024-08-06 15:15:00+05:30,24013.7,23994.15,24043.026163128223,19.55,EOD_EXIT
short,2024-08-08 10:35:00+05:30,2024-08-08 12:10:00+05:30,24200.0,24239.534805857773,24239.534805857773,-39.53,STOP_LOSS
short,2024-08-08 13:40:00+05:30,2024-08-08 15:15:00+05:30,24168.55,24090.45,24197.881751982284,78.1,EOD_EXIT
long,2024-08-09 10:05:00+05:30,2024-08-09 15:15:00+05:30,24351.3,24363.5,24307.39308792078,12.2,EOD_EXIT
long,2024-08-12 11:45:00+05:30,2024-08-12 14:50:00+05:30,24420.25,24387.71404767694,24387.71404767694,-32.54,STOP_LOSS
short,2024-08-13 10:00:00+05:30,2024-08-13 13:05:00+05:30,24334.35,24223.506049973417,24223.506049973417,110.84,TRAIL_SL
short,2024-08-13 13:35:00+05:30,2024-08-13 14:10:00+05:30,24242.55,24135.415690148755,24135.415690148755,107.13,TRAIL_SL
short,2024-08-13 14:25:00+05:30,2024-08-13 15:15:00+05:30,24170.9,24131.9,24190.85179027997,39.0,EOD_EXIT
long,2024-08-16 13:25:00+05:30,2024-08-16 15:15:00+05:30,24438.05,24550.75,24410.74300180141,112.7,EOD_EXIT
long,2024-08-19 09:55:00+05:30,2024-08-19 10:50:00+05:30,24585.25,24552.998804253708,24552.998804253708,-32.25,STOP_LOSS
long,2024-08-20 10:45:00+05:30,2024-08-20 11:00:00+05:30,24707.1,24684.335379290278,24684.335379290278,-22.76,STOP_LOSS
long,2024-08-20 11:05:00+05:30,2024-08-20 15:15:00+05:30,24697.3,24702.8,24675.695016452537,5.5,EOD_EXIT
