direction,entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
short,2023-03-24 14:15:00+05:30,2023-03-24 15:15:00+05:30,17001.15,16933.25,67.9,67.9,EOD_EXIT
long,2023-03-27 10:15:00+05:30,2023-03-27 10:40:00+05:30,17031.05,16986.1,1.05,-44.95,ST_TRAIL
long,2023-03-27 13:55:00+05:30,2023-03-27 15:00:00+05:30,17042.7,16993.4,40.95,-49.3,BREAKEVEN_SL
short,2023-03-28 10:00:00+05:30,2023-03-28 11:35:00+05:30,16980.0,16977.8,47.95,2.2,ST_TRAIL
short,2023-03-28 13:35:00+05:30,2023-03-28 15:15:00+05:30,16956.0,16947.25,36.75,8.75,EOD_EXIT
long,2023-03-29 09:40:00+05:30,2023-03-29 11:05:00+05:30,17015.2,16983.95,32.5,-31.25,ST_TRAIL
long,2023-03-29 13:20:00+05:30,2023-03-29 14:30:00+05:30,17011.85,16999.85,35.3,-12.0,ST_TRAIL
long,2023-03-31 13:45:00+05:30,2023-03-31 15:15:00+05:30,17344.35,17342.0,31.85,-2.35,EOD_EXIT
short,2023-04-03 11:15:00+05:30,2023-04-03 11:50:00+05:30,17326.0,17346.85,8.1,-20.85,ST_TRAIL
long,2023-04-03 14:30:00+05:30,2023-04-03 15:15:00+05:30,17376.55,17399.8,27.55,23.25,EOD_EXIT
long,2023-04-05 09:55:00+05:30,2023-04-05 15:15:00+05:30,17473.2,17562.95,89.75,89.75,EOD_EXIT
long,2023-04-06 11:00:00+05:30,2023-04-06 11:15:00+05:30,17604.25,17583.15,14.0,-21.1,ST_TRAIL
short,2023-04-06 13:50:00+05:30,2023-04-06 14:30:00+05:30,17555.15,17600.95,0.0,-45.8,ST_TRAIL
long,2023-04-10 13:00:00+05:30,2023-04-10 13:15:00+05:30,17683.1,17662.75,0.0,-20.35,ST_TRAIL
short,2023-04-10 14:00:00+05:30,2023-04-10 14:45:00+05:30,17638.3,17634.0,33.4,4.3,ST_TRAIL
long,2023-04-11 09:40:00+05:30,2023-04-11 10:50:00+05:30,17704.0,17708.3,37.55,4.3,ST_TRAIL
long,2023-04-12 13:20:00+05:30,2023-04-12 14:30:00+05:30,17805.3,17790.35,13.25,-14.95,ST_TRAIL
long,2023-04-13 09:40:00+05:30,2023-04-13 10:45:00+05:30,17798.8,17773.4,12.05,-25.4,ST_TRAIL
short,2023-04-13 10:50:00+05:30,2023-04-13 12:50:00+05:30,17764.45,17758.05,32.8,6.4,ST_TRAIL
short,2023-04-17 10:00:00+05:30,2023-04-17 10:20:00+05:30,17581.4,17644.95,0.0,-63.55,STOP_LOSS
long,2023-04-17 14:25:00+05:30,2023-04-17 15:15:00+05:30,17694.3,17709.45,21.3,15.15,EOD_EXIT
short,2023-04-18 09:50:00+05:30,2023-04-18 12:15:00+05:30,17671.0,17689.15,12.5,-18.15,ST_TRAIL
short,2023-04-18 13:35:00+05:30,2023-04-18 14:30:00+05:30,17640.75,17646.5,24.9,-5.75,ST_TRAIL
short,2023-04-19 13:10:00+05:30,2023-04-19 15:05:00+05:30,17633.65,17630.05,46.0,3.6,ST_TRAIL
short,2023-04-20 10:35:00+05:30,2023-04-20 11:30:00+05:30,17596.25,17627.0,2.95,-30.75,ST_TRAIL
short,2023-04-20 13:05:00+05:30,2023-04-20 14:20:00+05:30,17590.1,17609.6,0.0,-19.5,ST_TRAIL
short,2023-04-21 09:45:00+05:30,2023-04-21 13:25:00+05:30,17636.2,17586.5,75.15,49.7,ST_TRAIL
long,2023-04-21 13:45:00+05:30,2023-04-21 15:15:00+05:30,17603.95,17617.8,29.1,13.85,EOD_EXIT
short,2023-04-24 10:30:00+05:30,2023-04-24 12:20:00+05:30,17631.6,17640.8,11.15,-9.2,ST_TRAIL
long,2023-04-24 13:00:00+05:30,2023-04-24 15:15:00+05:30,17675.25,17747.15,72.75,71.9,EOD_EXIT
long,2023-04-25 10:25:00+05:30,2023-04-25 12:30:00+05:30,17758.9,17759.35,31.95,0.45,ST_TRAIL
long,2023-04-25 13:15:00+05:30,2023-04-25 13:50:00+05:30,17778.4,17755.5,9.05,-22.9,ST_TRAIL
long,2023-04-25 14:15:00+05:30,2023-04-25 15:05:00+05:30,17798.2,17770.25,0.9,-27.95,ST_TRAIL
long,2023-04-27 09:50:00+05:30,2023-04-27 15:15:00+05:30,17843.05,17925.9,82.85,82.85,EOD_EXIT
long,2023-04-28 10:55:00+05:30,2023-04-28 15:15:00+05:30,17931.7,18083.9,152.2,152.2,EOD_EXIT
long,2023-05-02 09:40:00+05:30,2023-05-02 14:45:00+05:30,18161.35,18152.2,13.35,-9.15,ST_TRAIL
short,2023-05-03 11:10:00+05:30,2023-05-03 12:45:00+05:30,18078.9,18089.4,13.75,-10.5,ST_TRAIL
long,2023-05-04 10:10:00+05:30,2023-05-04 15:15:00+05:30,18127.1,18262.05,136.1,134.95,EOD_EXIT
short,2023-05-05 11:15:00+05:30,2023-05-05 12:10:00+05:30,18129.65,18137.1,33.6,-7.45,ST_TRAIL
short,2023-05-05 13:50:00+05:30,2023-05-05 15:15:00+05:30,18111.7,18067.55,47.4,44.15,EOD_EXIT
long,2023-05-08 09:55:00+05:30,2023-05-08 15:05:00+05:30,18211.7,18248.65,71.4,36.95,ST_TRAIL
long,2023-05-09 10:10:00+05:30,2023-05-09 12:50:00+05:30,18331.2,18303.5,7.6,-27.7,ST_TRAIL
short,2023-05-09 13:35:00+05:30,2023-05-09 14:30:00+05:30,18284.05,18278.45,43.35,5.6,ST_TRAIL
short,2023-05-10 09:35:00+05:30,2023-05-10 10:30:00+05:30,18262.9,18258.7,43.2,4.2,ST_TRAIL
long,2023-05-10 14:00:00+05:30,2023-05-10 15:15:00+05:30,18281.6,18321.15,39.55,39.55,EOD_EXIT
long,2023-05-11 10:40:00+05:30,2023-05-11 11:55:00+05:30,18332.85,18304.6,11.8,-28.25,ST_TRAIL
long,2023-05-11 14:20:00+05:30,2023-05-11 14:50:00+05:30,18338.45,18289.45,0.0,-49.0,ST_TRAIL
short,2023-05-12 09:40:00+05:30,2023-05-12 10:05:00+05:30,18204.0,18249.4,0.0,-45.4,ST_TRAIL
long,2023-05-12 10:45:00+05:30,2023-05-12 14:30:00+05:30,18276.1,18314.4,63.85,38.3,ST_TRAIL
long,2023-05-15 09:50:00+05:30,2023-05-15 14:25:00+05:30,18371.65,18430.95,80.25,59.3,ST_TRAIL
short,2023-05-16 11:30:00+05:30,2023-05-16 15:15:00+05:30,18359.85,18282.6,77.25,77.25,EOD_EXIT
short,2023-05-17 09:45:00+05:30,2023-05-17 12:35:00+05:30,18260.05,18167.85,116.35,92.2,ST_TRAIL
short,2023-05-17 13:05:00+05:30,2023-05-17 13:45:00+05:30,18144.9,18149.05,26.3,-4.15,ST_TRAIL
short,2023-05-19 10:00:00+05:30,2023-05-19 11:10:00+05:30,18072.7,18114.8,3.25,-42.1,ST_TRAIL
long,2023-05-19 14:00:00+05:30,2023-05-19 15:15:00+05:30,18157.2,18215.05,57.85,57.85,EOD_EXIT
long,2023-05-22 09:40:00+05:30,2023-05-22 10:00:00+05:30,18284.1,18236.35,4.45,-47.75,ST_TRAIL
long,2023-05-22 10:40:00+05:30,2023-05-22 12:40:00+05:30,18278.65,18286.45,38.3,7.8,ST_TRAIL
long,2023-05-22 14:00:00+05:30,2023-05-22 15:15:00+05:30,18299.85,18313.9,25.0,14.05,EOD_EXIT
long,2023-05-23 09:40:00+05:30,2023-05-23 14:40:00+05:30,18404.65,18379.45,10.75,-25.2,ST_TRAIL
long,2023-05-24 09:50:00+05:30,2023-05-24 11:40:00+05:30,18344.1,18361.85,43.2,17.75,ST_TRAIL
short,2023-05-24 13:15:00+05:30,2023-05-24 13:35:00+05:30,18297.3,18317.15,0.45,-19.85,ST_TRAIL
short,2023-05-25 10:10:00+05:30,2023-05-25 12:15:00+05:30,18261.85,18251.05,42.5,10.8,ST_TRAIL
short,2023-05-25 13:05:00+05:30,2023-05-25 14:05:00+05:30,18226.45,18229.8,16.15,-3.35,ST_TRAIL
long,2023-05-26 10:05:00+05:30,2023-05-26 15:15:00+05:30,18384.3,18498.0,120.7,113.7,EOD_EXIT
long,2023-05-29 10:45:00+05:30,2023-05-29 12:30:00+05:30,18623.4,18605.6,9.4,-17.8,ST_TRAIL
long,2023-05-29 13:55:00+05:30,2023-05-29 14:20:00+05:30,18615.45,18604.1,7.35,-11.35,ST_TRAIL
long,2023-05-30 10:15:00+05:30,2023-05-30 10:35:00+05:30,18652.2,18627.85,0.0,-24.35,ST_TRAIL
short,2023-05-30 10:50:00+05:30,2023-05-30 12:15:00+05:30,18607.2,18626.95,11.95,-19.75,ST_TRAIL
short,2023-05-31 10:30:00+05:30,2023-05-31 13:40:00+05:30,18536.55,18515.1,47.3,21.45,ST_TRAIL
long,2023-06-01 09:55:00+05:30,2023-06-01 12:00:00+05:30,18571.4,18540.65,4.35,-30.75,ST_TRAIL
long,2023-06-01 13:25:00+05:30,2023-06-01 13:45:00+05:30,18559.75,18539.05,0.0,-20.7,ST_TRAIL
short,2023-06-02 10:05:00+05:30,2023-06-02 11:30:00+05:30,18502.35,18525.05,22.6,-22.7,ST_TRAIL
short,2023-06-02 14:15:00+05:30,2023-06-02 15:00:00+05:30,18522.25,18547.7,16.5,-25.45,ST_TRAIL
long,2023-06-05 10:05:00+05:30,2023-06-05 11:55:00+05:30,18615.45,18619.0,23.0,3.55,ST_TRAIL
long,2023-06-05 13:55:00+05:30,2023-06-05 15:00:00+05:30,18624.15,18596.25,0.0,-27.9,ST_TRAIL
long,2023-06-06 09:40:00+05:30,2023-06-06 09:55:00+05:30,18610.15,18584.85,0.0,-25.3,ST_TRAIL
short,2023-06-06 10:00:00+05:30,2023-06-06 12:55:00+05:30,18578.4,18555.65,44.3,22.75,ST_TRAIL
long,2023-06-07 10:25:00+05:30,2023-06-07 13:35:00+05:30,18662.75,18667.75,21.65,5.0,ST_TRAIL
short,2023-06-08 14:15:00+05:30,2023-06-08 15:15:00+05:30,18687.7,18621.5,66.2,66.2,EOD_EXIT
short,2023-06-09 09:40:00+05:30,2023-06-09 09:55:00+05:30,18623.75,18658.05,0.0,-34.3,ST_TRAIL
short,2023-06-09 10:30:00+05:30,2023-06-09 12:10:00+05:30,18628.2,18634.75,19.5,-6.55,ST_TRAIL
short,2023-06-09 13:00:00+05:30,2023-06-09 14:30:00+05:30,18605.85,18587.4,45.9,18.45,ST_TRAIL
long,2023-06-12 14:00:00+05:30,2023-06-12 14:20:00+05:30,18616.2,18596.95,4.45,-19.25,ST_TRAIL
long,2023-06-13 09:40:00+05:30,2023-06-13 13:55:00+05:30,18697.35,18685.6,16.4,-11.75,ST_TRAIL
long,2023-06-14 10:50:00+05:30,2023-06-14 15:15:00+05:30,18739.4,18757.0,26.65,17.6,EOD_EXIT
long,2023-06-15 09:50:00+05:30,2023-06-15 11:05:00+05:30,18767.65,18761.7,24.6,-5.95,ST_TRAIL
short,2023-06-15 11:20:00+05:30,2023-06-15 12:20:00+05:30,18738.75,18742.15,22.2,-3.4,ST_TRAIL
short,2023-06-15 14:05:00+05:30,2023-06-15 15:15:00+05:30,18720.15,18683.35,42.75,36.8,EOD_EXIT
long,2023-06-16 09:40:00+05:30,2023-06-16 11:20:00+05:30,18768.6,18751.4,13.95,-17.2,ST_TRAIL
long,2023-06-16 13:45:00+05:30,2023-06-16 15:05:00+05:30,18765.65,18825.25,86.25,59.6,ST_TRAIL
short,2023-06-19 10:25:00+05:30,2023-06-19 12:15:00+05:30,18804.25,18792.7,36.85,11.55,ST_TRAIL
short,2023-06-19 13:25:00+05:30,2023-06-19 14:35:00+05:30,18735.9,18763.1,12.5,-27.2,ST_TRAIL
short,2023-06-20 10:35:00+05:30,2023-06-20 11:00:00+05:30,18665.55,18691.95,0.0,-26.4,ST_TRAIL
long,2023-06-20 11:30:00+05:30,2023-06-20 15:15:00+05:30,18720.45,18829.15,108.7,108.7,EOD_EXIT
short,2023-06-21 11:00:00+05:30,2023-06-21 11:30:00+05:30,18822.2,18827.25,21.3,-5.05,ST_TRAIL
short,2023-06-22 13:05:00+05:30,2023-06-22 13:15:00+05:30,18792.8,18811.5,0.0,-18.7,ST_TRAIL
long,2023-06-22 13:40:00+05:30,2023-06-22 14:15:00+05:30,18856.15,18816.95,0.1,-39.2,ST_TRAIL
short,2023-06-22 14:30:00+05:30,2023-06-22 15:15:00+05:30,18772.15,18763.1,9.05,9.05,EOD_EXIT
short,2023-06-23 13:05:00+05:30,2023-06-23 15:15:00+05:30,18716.25,18663.65,52.6,52.6,EOD_EXIT
short,2023-06-26 10:00:00+05:30,2023-06-26 11:30:00+05:30,18662.25,18684.5,4.1,-22.25,ST_TRAIL
short,2023-06-26 13:05:00+05:30,2023-06-26 15:00:00+05:30,18649.7,18705.55,0.0,-55.85,STOP_LOSS
long,2023-06-27 13:25:00+05:30,2023-06-27 15:15:00+05:30,18744.55,18817.15,80.25,72.6,EOD_EXIT
long,2023-06-28 10:00:00+05:30,2023-06-28 12:10:00+05:30,18885.7,18956.6,93.25,70.9,ST_TRAIL
long,2023-06-28 13:05:00+05:30,2023-06-28 14:10:00+05:30,18981.0,18979.55,27.15,-1.45,ST_TRAIL
long,2023-06-30 09:40:00+05:30,2023-06-30 15:15:00+05:30,19102.95,19199.3,96.35,96.35,EOD_EXIT
short,2023-07-04 09:45:00+05:30,2023-07-04 12:00:00+05:30,19354.6,19359.5,46.2,-4.9,BREAKEVEN_SL
long,2023-07-04 13:25:00+05:30,2023-07-04 14:05:00+05:30,19432.5,19388.05,0.0,-44.45,ST_TRAIL
short,2023-07-04 14:10:00+05:30,2023-07-04 15:05:00+05:30,19373.35,19398.6,9.25,-25.25,ST_TRAIL
long,2023-07-06 10:10:00+05:30,2023-07-06 12:40:00+05:30,19449.85,19438.2,16.3,-11.65,ST_TRAIL
long,2023-07-06 14:20:00+05:30,2023-07-06 15:15:00+05:30,19456.9,19503.85,48.55,46.95,EOD_EXIT
long,2023-07-07 09:40:00+05:30,2023-07-07 10:25:00+05:30,19491.3,19471.15,30.4,-20.15,ST_TRAIL
short,2023-07-07 10:30:00+05:30,2023-07-07 13:25:00+05:30,19470.1,19380.3,114.2,89.8,ST_TRAIL
long,2023-07-10 10:20:00+05:30,2023-07-10 11:10:00+05:30,19427.1,19389.8,4.15,-37.3,ST_TRAIL
short,2023-07-10 11:30:00+05:30,2023-07-10 12:15:00+05:30,19365.85,19369.7,30.3,-3.85,ST_TRAIL
short,2023-07-10 14:20:00+05:30,2023-07-10 15:15:00+05:30,19389.05,19355.75,48.35,33.3,EOD_EXIT
long,2023-07-11 09:50:00+05:30,2023-07-11 12:15:00+05:30,19483.85,19479.3,27.25,-4.55,ST_TRAIL
short,2023-07-11 14:20:00+05:30,2023-07-11 15:15:00+05:30,19437.6,19444.35,16.7,-6.75,EOD_EXIT
short,2023-07-12 11:25:00+05:30,2023-07-12 12:55:00+05:30,19456.65,19439.3,54.2,17.35,ST_TRAIL
long,2023-07-13 09:40:00+05:30,2023-07-13 12:25:00+05:30,19524.0,19532.3,39.3,8.3,ST_TRAIL
short,2023-07-13 13:50:00+05:30,2023-07-13 15:15:00+05:30,19498.15,19425.65,109.75,72.5,EOD_EXIT
long,2023-07-14 11:20:00+05:30,2023-07-14 11:45:00+05:30,19486.05,19462.3,6.8,-23.75,ST_TRAIL
long,2023-07-17 10:10:00+05:30,2023-07-17 15:15:00+05:30,19632.4,19722.2,97.75,89.8,EOD_EXIT
long,2023-07-18 11:00:00+05:30,2023-07-18 11:15:00+05:30,19797.85,19777.7,12.4,-20.15,ST_TRAIL
short,2023-07-18 13:05:00+05:30,2023-07-18 13:55:00+05:30,19712.7,19769.35,0.0,-56.65,STOP_LOSS
short,2023-07-18 14:25:00+05:30,2023-07-18 15:15:00+05:30,19745.95,19758.6,16.6,-12.65,EOD_EXIT
short,2023-07-19 11:05:00+05:30,2023-07-19 12:30:00+05:30,19756.8,19769.6,24.2,-12.8,ST_TRAIL
short,2023-07-20 09:50:00+05:30,2023-07-20 10:15:00+05:30,19765.8,19816.2,5.7,-50.4,STOP_LOSS
long,2023-07-20 13:25:00+05:30,2023-07-20 13:35:00+05:30,19912.4,19889.85,8.3,-22.55,ST_TRAIL
long,2023-07-20 14:00:00+05:30,2023-07-20 14:45:00+05:30,19943.6,19937.45,34.1,-6.15,ST_TRAIL
short,2023-07-21 10:50:00+05:30,2023-07-21 13:10:00+05:30,19813.3,19791.35,67.65,21.95,ST_TRAIL
short,2023-07-21 14:05:00+05:30,2023-07-21 15:15:00+05:30,19790.25,19767.9,82.2,22.35,EOD_EXIT
long,2023-07-24 13:00:00+05:30,2023-07-24 14:05:00+05:30,19752.95,19737.2,16.8,-15.75,ST_TRAIL
short,2023-07-25 10:30:00+05:30,2023-07-25 12:15:00+05:30,19668.2,19684.6,10.25,-16.4,ST_TRAIL
