direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
long,C,2023-09-01 10:15:00+05:30,2023-09-01 13:15:00+05:30,19314.75,19388.0,19294.412175873425,19388.237241811956,True,73.25,86.2,8.6,81.5,TRAIL_SL,180,3H:00M,73.25,0.2,0.2586,0.0008,0.0,6.0,,,0.0,16.5816,0.0,160.9669,0.0,0.0,16.5816,16.5816,1243.62,50.0,1193.62,0.0
long,C,2023-09-01 13:15:00+05:30,2023-09-01 14:25:00+05:30,19388.0,19437.9,19372.591323255296,19444.185485978505,True,49.9,70.55,3.6,65.3,TRAIL_SL,70,1H:10M,49.9,0.2,0.23992,0.0008,0.0,6.0,,,0.0,10.8764,0.0,74.7003,0.0,0.0,10.8764,10.8764,815.73,50.0,765.73,0.0
long,C,2023-09-04 09:30:00+05:30,2023-09-04 09:40:00+05:30,19499.05,19468.75,19470.20953845108,19470.20953845108,False,-30.3,0.45,32.15,0.0,STOP_LOSS,10,0H:10M,-30.3,0.2,0.17576,0.0008,0.0,6.0,,,0.0,-5.7295,0.0,27.5427,0.0,0.0,-5.7295,-5.7295,-429.71,50.0,-479.71,0.0
long,A,2023-09-04 09:40:00+05:30,2023-09-04 10:35:00+05:30,19468.75,19434.05,19440.450808881033,19440.450808881033,False,-34.7,27.0,35.6,20.75,STOP_LOSS,55,0H:55M,-34.7,0.2,0.17224,0.0008,0.0,6.0,,,0.0,-6.5065,0.0,36.1227,0.0,0.0,-6.5065,-6.5065,-487.99,50.0,-537.99,0.0
long,C,2023-09-04 12:25:00+05:30,2023-09-04 15:10:00+05:30,19505.15,19530.45,19490.209743506308,19490.209743506308,False,25.3,30.55,10.75,28.05,SOFT_EOD_EXIT,165,2H:45M,25.3,0.2,0.22024,0.0008,0.0,6.0,,,0.0,5.2904,0.0,19.2027,0.0,0.0,5.2904,5.2904,396.78,50.0,346.78,0.0
long,C,2023-09-05 09:30:00+05:30,2023-09-05 13:20:00+05:30,19551.95,19527.7,19532.920892205388,19532.920892205388,False,-24.25,35.1,25.5,30.35,STOP_LOSS,230,3H:50M,-24.25,0.2,0.1806,0.0008,0.0,6.0,,,0.0,-4.6383,0.0,17.6419,0.0,0.0,-4.6383,-4.6383,-347.87,50.0,-397.87,0.0
long,A,2023-09-06 09:30:00+05:30,2023-09-06 11:35:00+05:30,19577.15,19557.55,19559.078659441788,19559.078659441788,False,-19.6,27.7,26.2,17.5,STOP_LOSS,125,2H:05M,-19.6,0.2,0.18432,0.0008,0.0,6.0,,,0.0,-3.7817,0.0,11.5248,0.0,0.0,-3.7817,-3.7817,-283.63,50.0,-333.63,0.0
short,C,2023-09-06 12:45:00+05:30,2023-09-06 14:15:00+05:30,19507.25,19522.1,19516.149378347447,19516.149378347447,False,-14.85,15.75,17.1,10.55,STOP_LOSS,90,1H:30M,14.85,-0.2,-0.18812,0.0008,0.0,6.0,,,0.0,-2.8906,0.0,6.6157,0.0,0.0,-2.8906,-2.8906,-216.8,50.0,-266.8,0.0
long,C,2023-09-07 10:55:00+05:30,2023-09-07 11:35:00+05:30,19619.5,19596.8,19605.46524086558,19605.46524086558,False,-22.7,22.5,22.8,19.2,STOP_LOSS,40,0H:40M,-22.7,0.2,0.18184,0.0008,0.0,6.0,,,0.0,-4.3545,0.0,15.4587,0.0,0.0,-4.3545,-4.3545,-326.59,50.0,-376.59,0.0
long,C,2023-09-08 09:30:00+05:30,2023-09-08 10:15:00+05:30,19789.9,19761.35,19767.23963751001,19767.23963751001,False,-28.55,3.05,32.4,0.0,STOP_LOSS,45,0H:45M,-28.55,0.2,0.17716,0.0008,0.0,6.0,,,0.0,-5.4166,0.0,24.4531,0.0,0.0,-5.4166,-5.4166,-406.24,50.0,-456.24,0.0
long,C,2023-09-08 11:35:00+05:30,2023-09-08 14:30:00+05:30,19813.6,19836.65,19794.001207822294,19854.673167515633,True,23.05,53.55,18.75,49.35,TRAIL_SL,175,2H:55M,23.05,0.2,0.21844,0.0008,0.0,6.0,,,0.0,4.8013,0.0,15.9391,0.0,0.0,4.8013,4.8013,360.1,50.0,310.1,0.0
long,C,2023-09-11 09:30:00+05:30,2023-09-11 10:45:00+05:30,19891.85,19931.0,19865.683058512543,19934.11320235867,True,39.15,53.75,7.15,50.05,TRAIL_SL,75,1H:15M,39.15,0.2,0.23132,0.0008,0.0,6.0,,,0.0,8.3818,0.0,45.9817,0.0,0.0,8.3818,8.3818,628.63,50.0,578.63,0.0
long,A,2023-09-11 10:45:00+05:30,2023-09-11 15:25:00+05:30,19931.0,20000.0,19914.862884088358,20000.311735481504,True,69.0,77.15,14.1,75.85,TRAIL_SL,280,4H:40M,69.0,0.2,0.2552,0.0008,0.0,6.0,,,0.0,15.514,0.0,142.83,0.0,0.0,15.514,15.514,1163.55,50.0,1113.55,0.0
long,C,2023-09-12 09:30:00+05:30,2023-09-12 09:35:00+05:30,20055.25,20027.9,20028.119536794995,20028.119536794995,False,-27.35,0.0,30.9,0.0,STOP_LOSS,5,0H:05M,-27.35,0.2,0.17812,0.0008,0.0,6.0,,,0.0,-5.2007,0.0,22.4407,0.0,0.0,-5.2007,-5.2007,-390.05,50.0,-440.05,0.0
long,A,2023-09-12 09:35:00+05:30,2023-09-12 09:45:00+05:30,20027.9,19992.25,19999.442931889,19999.442931889,False,-35.65,19.3,35.95,9.0,STOP_LOSS,10,0H:10M,-35.65,0.2,0.17148,0.0008,0.0,6.0,,,0.0,-6.6725,0.0,38.1277,0.0,0.0,-6.6725,-6.6725,-500.44,50.0,-550.44,0.0
short,C,2023-09-12 10:20:00+05:30,2023-09-12 10:45:00+05:30,19950.5,19979.35,19974.869027106342,19974.869027106342,False,-28.85,17.8,29.75,7.95,STOP_LOSS,25,0H:25M,28.85,-0.2,-0.17692,0.0008,0.0,6.0,,,0.0,-5.4704,0.0,24.9697,0.0,0.0,-5.4704,-5.4704,-410.28,50.0,-460.28,0.0
short,B,2023-09-13 09:40:00+05:30,2023-09-13 09:45:00+05:30,19972.45,19997.3,19992.067991006817,19992.067991006817,False,-24.85,2.95,26.7,0.0,STOP_LOSS,5,0H:05M,24.85,-0.2,-0.18012,0.0008,0.0,6.0,,,0.0,-4.7477,0.0,18.5257,0.0,0.0,-4.7477,-4.7477,-356.08,50.0,-406.08,0.0
long,C,2023-09-13 12:15:00+05:30,2023-09-13 14:45:00+05:30,20047.95,20081.15,20031.829744705487,20085.519354160115,True,33.2,48.95,6.0,44.55,TRAIL_SL,150,2H:30M,33.2,0.2,0.22656,0.0008,0.0,6.0,,,0.0,7.0368,0.0,33.0672,0.0,0.0,7.0368,7.0368,527.76,50.0,477.76,0.0
long,C,2023-09-14 09:30:00+05:30,2023-09-14 10:00:00+05:30,20155.0,20125.65,20128.917015304207,20128.917015304207,False,-29.35,12.65,37.45,6.3,STOP_LOSS,30,0H:30M,-29.35,0.2,0.17652,0.0008,0.0,6.0,,,0.0,-5.5599,0.0,25.8427,0.0,0.0,-5.5599,-5.5599,-416.99,50.0,-466.99,0.0
long,C,2023-09-15 09:30:00+05:30,2023-09-15 11:15:00+05:30,20142.95,20176.0,20116.758815145542,20177.661179163373,True,33.05,43.3,12.95,41.8,TRAIL_SL,105,1H:45M,33.05,0.2,0.22644,0.0008,0.0,6.0,,,0.0,7.0032,0.0,32.7691,0.0,0.0,7.0032,7.0032,525.24,50.0,475.24,0.0
long,C,2023-09-15 11:15:00+05:30,2023-09-15 12:30:00+05:30,20176.0,20139.55,20162.657682476536,20162.657682476536,False,-36.45,20.45,36.45,16.6,STOP_LOSS,75,1H:15M,-36.45,0.2,0.17084,0.0008,0.0,6.0,,,0.0,-6.8117,0.0,39.8581,0.0,0.0,-6.8117,-6.8117,-510.88,50.0,-560.88,0.0
short,C,2023-09-20 09:30:00+05:30,2023-09-20 11:20:00+05:30,20021.6,19962.4,20045.0153700482,19961.538293474787,True,59.2,75.9,5.15,69.3,TRAIL_SL,110,1H:50M,-59.2,-0.2,-0.24736,0.0008,0.0,6.0,,,0.0,13.1017,0.0,105.1392,0.0,0.0,13.1017,13.1017,982.63,50.0,932.63,0.0
short,B,2023-09-20 11:20:00+05:30,2023-09-20 13:55:00+05:30,19962.4,19900.95,19971.973694319342,19900.209803346384,True,61.45,82.85,1.35,69.6,TRAIL_SL,155,2H:35M,-61.45,-0.2,-0.24916,0.0008,0.0,6.0,,,0.0,13.6494,0.0,113.2831,0.0,0.0,13.6494,13.6494,1023.7,50.0,973.7,0.0
short,C,2023-09-21 09:30:00+05:30,2023-09-21 10:15:00+05:30,19822.85,19759.55,19837.947153520945,19754.713598998995,True,63.3,83.15,4.1,80.45,TRAIL_SL,45,0H:45M,-63.3,-0.2,-0.25064,0.0008,0.0,6.0,,,0.0,14.1025,0.0,120.2067,0.0,0.0,14.1025,14.1025,1057.69,50.0,1007.69,0.0
short,C,2023-09-21 10:30:00+05:30,2023-09-21 11:05:00+05:30,19756.5,19783.6,19769.370325585405,19769.370325585405,False,-27.1,11.05,28.85,6.05,STOP_LOSS,35,0H:35M,27.1,-0.2,-0.17832,0.0008,0.0,6.0,,,0.0,-5.1556,0.0,22.0323,0.0,0.0,-5.1556,-5.1556,-386.67,50.0,-436.67,0.0
short,B,2023-09-21 11:15:00+05:30,2023-09-21 15:10:00+05:30,19775.8,19747.0,19786.337144735786,19786.337144735786,False,28.8,64.8,3.35,58.35,SOFT_EOD_EXIT,235,3H:55M,-28.8,-0.2,-0.22304,0.0008,0.0,6.0,,,0.0,6.0586,0.0,24.8832,0.0,0.0,6.0586,6.0586,454.39,50.0,404.39,0.0
short,C,2023-09-22 09:55:00+05:30,2023-09-22 10:25:00+05:30,19678.0,19712.7,19698.92747804994,19698.92747804994,False,-34.7,12.55,36.55,4.25,STOP_LOSS,30,0H:30M,34.7,-0.2,-0.17224,0.0008,0.0,6.0,,,0.0,-6.5065,0.0,36.1227,0.0,0.0,-6.5065,-6.5065,-487.99,50.0,-537.99,0.0
short,B,2023-09-22 10:25:00+05:30,2023-09-22 10:35:00+05:30,19712.7,19731.5,19730.604203733223,19730.604203733223,False,-18.8,2.15,18.8,0.0,STOP_LOSS,10,0H:10M,18.8,-0.2,-0.18496,0.0008,0.0,6.0,,,0.0,-3.6328,0.0,10.6032,0.0,0.0,-3.6328,-3.6328,-272.46,50.0,-322.46,0.0
long,C,2023-09-22 12:10:00+05:30,2023-09-22 12:55:00+05:30,19782.5,19765.65,19767.434157554722,19767.434157554722,False,-16.85,16.15,27.5,7.7,STOP_LOSS,45,0H:45M,-16.85,0.2,0.18652,0.0008,0.0,6.0,,,0.0,-3.2678,0.0,8.5177,0.0,0.0,-3.2678,-3.2678,-245.08,50.0,-295.08,0.0
