entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason,month
2024-11-28 10:45:00+05:30,2024-11-28 15:15:00+05:30,short,24113.95,23957.45,24136.501992777776,202.10000000000218,156.5,EOD_EXIT,2024-11
2024-11-29 11:15:00+05:30,2024-11-29 15:15:00+05:30,long,24132.0,24123.65,24047.538,29.900000000001455,-8.35,EOD_EXIT,2024-11
2024-12-04 12:30:00+05:30,2024-12-04 13:45:00+05:30,short,24439.9,24531.8,24525.43965,0.0,-91.9,STOP_LOSS,2024-12
2024-12-05 12:15:00+05:30,2024-12-05 14:45:00+05:30,long,24608.1,24522.3,24587.132967470912,219.60000000000218,-85.8,STOP_LOSS,2024-12
2024-12-11 10:15:00+05:30,2024-12-11 15:15:00+05:30,long,24653.2,24629.5,24575.206837424663,28.599999999998545,-23.7,EOD_EXIT,2024-12
2024-12-12 13:15:00+05:30,2024-12-12 15:15:00+05:30,short,24556.95,24539.5,24614.506587738284,17.450000000000728,17.45,EOD_EXIT,2024-12
2024-12-13 12:00:00+05:30,2024-12-13 15:15:00+05:30,long,24560.45,24781.3,24533.16242526377,220.84999999999854,220.85,EOD_EXIT,2024-12
2024-12-17 09:45:00+05:30,2024-12-17 15:15:00+05:30,short,24525.45,24319.35,24532.11950867226,207.54999999999927,206.1,EOD_EXIT,2024-12
2024-12-20 12:00:00+05:30,2024-12-20 15:15:00+05:30,short,23889.1,23631.35,23914.257334417693,349.7999999999993,257.75,EOD_EXIT,2024-12
2024-12-23 10:45:00+05:30,2024-12-23 12:30:00+05:30,long,23825.9,23737.7,23742.50935,36.849999999998545,-88.2,STOP_LOSS,2024-12
2024-12-27 09:30:00+05:30,2024-12-27 14:45:00+05:30,long,23862.5,23807.7,23811.871492515478,62.45000000000073,-54.8,STOP_LOSS,2024-12
2024-12-30 11:45:00+05:30,2024-12-30 12:15:00+05:30,long,23895.95,23794.45,23812.314175,0.0,-101.5,STOP_LOSS,2024-12
2024-12-30 13:30:00+05:30,2024-12-30 15:15:00+05:30,short,23692.8,23658.65,23775.7248,75.29999999999927,34.15,EOD_EXIT,2024-12
2025-01-01 11:00:00+05:30,2025-01-01 15:15:00+05:30,long,23754.05,23758.7,23682.000563828507,35.04999999999927,4.65,EOD_EXIT,2025-01
2025-01-03 10:00:00+05:30,2025-01-03 11:30:00+05:30,short,24042.2,24128.15,24126.347700000002,30.600000000002183,-85.95,STOP_LOSS,2025-01
2025-01-07 10:00:00+05:30,2025-01-07 15:15:00+05:30,long,23745.9,23694.6,23662.789350000003,12.94999999999709,-51.3,EOD_EXIT,2025-01
2025-01-08 10:30:00+05:30,2025-01-08 13:45:00+05:30,short,23553.65,23666.3,23636.087775,28.200000000000728,-112.65,STOP_LOSS,2025-01
2025-01-09 12:45:00+05:30,2025-01-09 15:15:00+05:30,short,23536.75,23557.2,23604.436764789592,23.599999999998545,-20.45,EOD_EXIT,2025-01
2025-01-15 10:30:00+05:30,2025-01-15 13:15:00+05:30,long,23268.25,23173.65,23186.811125,10.299999999999272,-94.6,STOP_LOSS,2025-01
2025-01-17 10:45:00+05:30,2025-01-17 12:00:00+05:30,short,23107.65,23208.95,23188.526775000002,0.0,-101.3,STOP_LOSS,2025-01
2025-01-20 11:15:00+05:30,2025-01-20 15:15:00+05:30,long,23330.95,23337.05,23261.203124003663,41.14999999999782,6.1,EOD_EXIT,2025-01
2025-01-21 10:15:00+05:30,2025-01-21 11:45:00+05:30,short,23141.5,23381.8,23222.49525,0.0,-240.3,STOP_LOSS,2025-01
2025-01-22 13:15:00+05:30,2025-01-22 14:15:00+05:30,short,23005.3,23118.9,23085.81855,19.049999999999272,-113.6,STOP_LOSS,2025-01
2025-01-23 09:30:00+05:30,2025-01-23 15:15:00+05:30,long,23197.95,23216.3,23161.50601489375,56.45000000000073,18.35,EOD_EXIT,2025-01
