direction,entry_path,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,sr_tp,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,entry_idx,exit_idx,sr_notes
short,B,2023-10-30 09:40:00+05:30,2023-10-30 10:00:00+05:30,18946.5,18967.668888115542,18967.668888115542,18967.668888115542,18882.993335653377,False,-21.17,6.5,39.15,STOP_LOSS,162670,162674,TP=18883 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-11-29 09:35:00+05:30,2023-11-29 15:00:00+05:30,20004.6,20092.05,19982.783612933075,20067.15,20070.049161200768,True,87.45,87.8,11.5,EOD_EXIT,164169,164234,TP=20070 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-11-30 10:05:00+05:30,2023-11-30 10:15:00+05:30,20037.7,20056.309544885018,20056.309544885018,20056.309544885018,19935.0,False,-18.61,1.65,32.4,STOP_LOSS,164250,164252,TP=19935 RR=5.52 space=118pts opp_str=62 no_align
long,B,2023-12-01 09:50:00+05:30,2023-12-01 15:00:00+05:30,20254.7,20270.9,20227.83558165623,20227.83558165623,20335.293255031313,False,16.2,36.85,19.4,EOD_EXIT,164322,164384,TP=20335 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-06 09:35:00+05:30,2023-12-06 10:10:00+05:30,20934.35,20900.962704283884,20900.962704283884,20900.962704283884,21034.511887148343,False,-33.39,24.3,39.65,STOP_LOSS,164544,164551,TP=21035 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-12-13 10:20:00+05:30,2023-12-13 10:55:00+05:30,20815.3,20831.88929056487,20831.88929056487,20831.88929056487,20181.31,False,-16.59,14.15,21.0,STOP_LOSS,164928,164935,TP=20181 RR=38.22 space=649pts opp_str=57 SUP@20854(str=68)
long,B,2023-12-14 09:45:00+05:30,2023-12-14 14:05:00+05:30,21153.05,21188.15,21122.01625447123,21188.15,21246.151236586313,True,35.1,57.85,20.95,TRAIL_SL,164996,165048,TP=21246 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-15 09:55:00+05:30,2023-12-15 10:40:00+05:30,21287.7,21321.675000000003,21259.11525465681,21321.675000000003,21373.454236029578,True,33.98,67.95,3.9,TRAIL_SL,165073,165082,TP=21373 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-15 14:50:00+05:30,2023-12-15 15:00:00+05:30,21389.5,21426.95,21370.579708304154,21370.579708304154,21446.26087508754,False,37.45,62.45,1.35,EOD_EXIT,165132,165134,TP=21446 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-20 09:35:00+05:30,2023-12-20 10:00:00+05:30,21590.15,21557.824702902053,21557.824702902053,21557.824702902053,21687.12589129385,False,-32.33,2.85,46.7,STOP_LOSS,165294,165299,TP=21687 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-27 09:40:00+05:30,2023-12-27 12:15:00+05:30,21556.0,21579.7,21530.675439629173,21579.7,21631.97368111248,True,23.7,47.4,10.05,TRAIL_SL,165595,165626,TP=21632 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-12-28 09:45:00+05:30,2023-12-28 10:00:00+05:30,21753.2,21722.34616370644,21722.34616370644,21722.34616370644,21845.76150888069,False,-30.85,5.85,53.55,STOP_LOSS,165671,165674,TP=21846 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-01-12 10:05:00+05:30,2024-01-12 15:00:00+05:30,21814.05,21892.55,21785.17257692471,21885.0,21900.68226922587,True,78.5,114.2,16.2,EOD_EXIT,166500,166559,TP=21901 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-02-02 11:30:00+05:30,2024-02-02 11:45:00+05:30,22068.45,22097.625,22038.55565699742,22097.625,22158.133029007735,False,29.17,58.35,4.75,STOP_LOSS,167567,167570,TP=22158 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-02-02 11:45:00+05:30,2024-02-02 12:20:00+05:30,22080.4,22046.877383236544,22046.877383236544,22046.877383236544,22180.96785029037,False,-33.52,13.75,61.85,STOP_LOSS,167570,167577,TP=22181 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-02-05 09:50:00+05:30,2024-02-05 10:15:00+05:30,21953.6,21911.211041267306,21911.211041267306,21911.211041267306,22080.766876198075,False,-42.39,9.5,91.4,STOP_LOSS,167622,167627,TP=22081 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-02-07 09:35:00+05:30,2024-02-07 09:40:00+05:30,22012.65,21975.68046301406,21975.68046301406,21975.68046301406,22123.558610957818,False,-36.97,8.15,47.6,STOP_LOSS,167769,167770,TP=22124 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-02-23 09:35:00+05:30,2024-02-23 10:35:00+05:30,22259.2,22219.099306696913,22219.099306696913,22219.099306696913,22379.502079909264,False,-40.1,21.55,53.2,STOP_LOSS,168669,168681,TP=22380 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-03-01 11:35:00+05:30,2024-03-01 15:00:00+05:30,22286.7,22346.6,22259.54720745703,22317.550000000003,22368.158377628908,True,59.9,63.4,18.5,EOD_EXIT,169068,169109,TP=22368 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-03-06 14:30:00+05:30,2024-03-06 15:00:00+05:30,22443.25,22469.2,22412.865873065173,22412.865873065173,22534.402380804477,False,25.95,30.2,12.6,EOD_EXIT,169349,169355,TP=22534 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-03-28 14:15:00+05:30,2024-03-28 14:55:00+05:30,22483.95,22458.691146658133,22458.691146658133,22458.691146658133,22559.726560025607,False,-25.26,32.05,67.9,STOP_LOSS,170396,170404,TP=22560 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-04-01 09:55:00+05:30,2024-04-01 10:55:00+05:30,22521.2,22477.05,22479.59142360789,22479.59142360789,22646.025729176334,False,-44.15,3.2,53.25,NO_PROGRESS,170419,170431,TP=22646 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-04-08 09:35:00+05:30,2024-04-08 13:25:00+05:30,22619.9,22673.85,22590.339213763815,22673.85,22708.582358708565,True,53.95,77.4,33.3,TRAIL_SL,170790,170836,TP=22709 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-04-25 14:15:00+05:30,2024-04-25 14:35:00+05:30,22567.55,22595.375,22531.795290739963,22595.375,22674.814127780108,True,27.83,58.4,0.0,TRAIL_SL,171671,171675,TP=22675 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@22529(str=68)
short,B,2024-05-13 09:35:00+05:30,2024-05-13 10:05:00+05:30,21885.95,21857.175000000003,21914.007969253376,21857.175000000003,21801.776092239877,False,28.77,57.55,15.9,STOP_LOSS,172440,172446,TP=21802 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-05-23 11:55:00+05:30,2024-05-23 13:15:00+05:30,22760.4,22808.6,22735.01836148508,22808.6,22836.54491554477,True,48.2,91.6,15.55,TRAIL_SL,173014,173030,TP=22837 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@22727(str=64)
long,B,2024-05-23 14:15:00+05:30,2024-05-23 15:00:00+05:30,22927.4,22956.3,22896.59444383441,22896.59444383441,23019.81666849678,False,28.9,32.3,35.55,EOD_EXIT,173042,173051,TP=23020 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-05-27 11:55:00+05:30,2024-05-27 14:35:00+05:30,23068.4,23046.16865956808,23046.16865956808,23046.16865956808,23135.094021295765,False,-22.23,42.4,38.1,STOP_LOSS,173164,173196,TP=23135 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-06-03 09:55:00+05:30,2024-06-03 13:35:00+05:30,23163.15,23205.85,23070.688339797558,23205.85,23440.534980607335,True,42.7,85.3,28.7,TRAIL_SL,173515,173559,TP=23441 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-06-07 09:40:00+05:30,2024-06-07 10:15:00+05:30,22942.5,22973.675,22892.886624582454,22973.675,23091.340126252642,False,31.17,62.35,38.15,STOP_LOSS,173812,173819,TP=23091 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-06-07 10:25:00+05:30,2024-06-07 15:00:00+05:30,22989.85,23290.3,22939.45897084643,23221.95,23141.023087460708,True,300.45,330.35,11.65,EOD_EXIT,173821,173876,TP=23141 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-06-12 09:40:00+05:30,2024-06-12 10:05:00+05:30,23372.9,23396.625,23340.21564305275,23396.625,23470.95307084176,False,23.72,47.45,6.05,STOP_LOSS,174037,174042,TP=23471 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2024-06-19 10:25:00+05:30,2024-06-19 10:55:00+05:30,23447.35,23472.801657738408,23472.801657738408,23472.801657738408,23317.49,False,-25.45,34.45,70.9,STOP_LOSS,174346,174352,TP=23317 RR=5.10 space=145pts opp_str=73 no_align
short,B,2024-06-21 12:45:00+05:30,2024-06-21 13:20:00+05:30,23452.2,23470.38631487386,23470.38631487386,23470.38631487386,23317.49,False,-18.19,29.8,37.4,STOP_LOSS,174524,174531,TP=23317 RR=7.41 space=150pts opp_str=73 no_align
short,B,2024-06-24 09:35:00+05:30,2024-06-24 09:50:00+05:30,23369.1,23401.334953771566,23401.334953771566,23401.334953771566,22739.8,False,-32.23,19.1,46.3,STOP_LOSS,174561,174564,TP=22740 RR=19.52 space=644pts opp_str=69 no_align
long,B,2024-06-26 11:30:00+05:30,2024-06-26 15:00:00+05:30,23824.35,23864.2,23799.56929686538,23854.925,23898.692109403855,True,39.85,61.15,33.2,EOD_EXIT,174734,174776,TP=23899 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2024-06-27 10:00:00+05:30,2024-06-27 10:30:00+05:30,23951.05,23911.203810023355,23911.203810023355,23911.203810023355,24070.588569929936,False,-39.85,23.65,59.5,STOP_LOSS,174791,174797,TP=24071 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
